20191026,北碚,城南新区,整租·北碚龙凤花园,3室2厅,88平米,700
20191026,北碚,城南新区,整租·龙凤二村,1室1厅,46平米,500
20191026,北碚,城南新区,整租·龙凤三村,2室1厅,60平米,600
20191026,北碚,城南新区,整租·海宇依云香榭,1室1厅,42平米,1000
20191026,北碚,城南新区,整租·龙凤三村,1室1厅,46平米,500
20191026,北碚,城南新区,整租·香洲心城,1室1厅,35平米,950
20191026,北碚,城南新区,整租·海宇依云香榭,1室1厅,43平米,1000
20191026,北碚,城南新区,整租·香洲心城,1室0厅,37平米,850
20191026,北碚,城南新区,整租·海宇依云香榭,1室1厅,42平米,1000
20191026,北碚,城南新区,整租·渝复丽景,2室1厅,83平米,1500
20191026,北碚,城南新区,整租·财富双星,1室0厅,36平米,1100
20191026,北碚,城南新区,整租·海宇凌云香榭,1室0厅,45平米,1300
20191026,北碚,城南新区,整租·国贸大厦,1室1厅,45平米,1500
20191026,北碚,城南新区,整租·龙庭花园,2室1厅,86平米,1300
20191026,北碚,城南新区,整租·海宇中央鑫都,1室0厅,47平米,1500
20191026,北碚,城南新区,整租·财富双星,1室1厅,37平米,1100
20191026,北碚,城南新区,整租·天赐苑,1室1厅,47平米,1200
20191026,北碚,城南新区,整租·新天花园,2室1厅,53平米,1200
20191026,北碚,城南新区,整租·海宇中央鑫都,1室1厅,47平米,1500
20191026,北碚,城南新区,整租·海宇钻石公寓,1室0厅,44平米,1400
20191026,北碚,城南新区,整租·海宇依云香榭,2室1厅,63平米,1500
20191026,北碚,城南新区,整租·海宇祥光瑞光,1室1厅,53平米,1500
20191026,北碚,城南新区,整租·国贸大厦,1室1厅,41平米,1500
20191026,北碚,城南新区,整租·海宇凌云香榭,1室1厅,44平米,1300
20191026,北碚,城南新区,整租·龙凤二村,2室1厅,64平米,700
20191026,北碚,城南新区,整租·金福花园（北碚）,2室0厅,140平米,800
20191026,北碚,城南新区,整租·欣和佳苑,2室1厅,67平米,800
20191026,北碚,城南新区,整租·欣和佳苑,1室1厅,50平米,500
20191026,北碚,城南新区,整租·龙凤三村,2室1厅,70平米,800
20191026,北碚,城南新区,整租·鲁能北渝星城,3室2厅,99平米,800
20191026,北碚,城南新区,整租·中央美苑,1室1厅,55平米,2000
20191026,北碚,城南新区,整租·学堂堡小区,1室1厅,40平米,500
20191026,北碚,城南新区,整租·龙凤三村,2室1厅,68平米,600
20191026,北碚,城南新区,整租·龙凤三村,2室1厅,60平米,800
20191026,北碚,城南新区,整租·渝复新城丽都,2室2厅,78平米,1900
20191026,北碚,城南新区,整租·龙凤三村,1室1厅,50平米,500
20191026,北碚,城南新区,整租·龙凤三村,1室1厅,52平米,500
20191026,北碚,城南新区,整租·中国铁建公园1159,1室1厅,68平米,1600
20191026,北碚,城南新区,整租·海宇中央鑫都,1室1厅,47平米,1600
20191026,北碚,城南新区,整租·龙凤二村,2室2厅,63平米,750
20191026,北碚,城南新区,整租·龙凤二村,3室1厅,81平米,700
20191026,北碚,城南新区,整租·先登6号快线,2室2厅,66平米,1900
20191026,北碚,城南新区,整租·龙凤三村,2室1厅,56平米,650
20191026,北碚,城南新区,整租·海宇凌云香榭,1室1厅,44平米,1600
20191026,北碚,城南新区,整租·海宇祥光瑞光,2室2厅,80平米,1600
20191026,北碚,城南新区,整租·铁道部家属区,2室1厅,72平米,800
20191026,北碚,城南新区,整租·鲁能北渝星城,3室1厅,78平米,800
20191026,北碚,城南新区,整租·香洲心城,1室1厅,36平米,600
20191026,北碚,城南新区,整租·龙凤二村,2室2厅,60平米,450
20191026,北碚,城南新区,整租·龙凤三村,2室1厅,60平米,700
20191026,北碚,城南新区,整租·正隆红桂林,2室1厅,60平米,1700
20191026,北碚,城南新区,整租·龙凤二村,2室1厅,78平米,450
20191026,北碚,城南新区,整租·龙凤二村,2室1厅,52平米,500
20191026,北碚,城南新区,整租·龙凤三村,2室1厅,65平米,800
20191026,北碚,城南新区,整租·材料所家属区,3室1厅,71平米,800
20191026,北碚,城南新区,整租·海宇中央鑫都,1室0厅,40平米,900
20191026,北碚,城南新区,整租·海宇中央鑫都,1室0厅,47平米,1600
20191026,北碚,城南新区,整租·状元府第,2室2厅,80平米,1800
20191026,北碚,城南新区,整租·海宇依云香榭,2室1厅,75平米,1800
20191026,北碚,城南新区,整租·海宇依云香榭,2室1厅,63平米,1600
20191026,北碚,城南新区,整租·金福花园（北碚）,3室2厅,113平米,2000
20191026,北碚,城南新区,整租·财富双星,2室1厅,70平米,1900
20191026,北碚,城南新区,整租·北瑞星座,2室2厅,86平米,2000
20191026,北碚,城南新区,整租·鲁能北渝星城,3室1厅,100平米,1000
20191026,北碚,城南新区,整租·缙华新村,3室2厅,80平米,850
20191026,北碚,城南新区,整租·缙水楼台,3室2厅,130平米,4800
20191026,北碚,城南新区,整租·沿海赛洛城红堡,4室1厅,120平米,1000
20191026,北碚,城南新区,整租·北碚龙凤花园,2室1厅,81平米,1000
20191026,北碚,城南新区,整租·龙凤三村,2室1厅,60平米,900
20191026,北碚,城南新区,整租·材料所家属区,3室1厅,74平米,850
20191026,北碚,城南新区,整租·缙水楼台,3室1厅,89平米,2200
20191026,北碚,城南新区,整租·海宇中央鑫都,2室2厅,76平米,2300
20191026,北碚,城南新区,整租·新城国际,2室2厅,99平米,2500
20191026,北碚,城南新区,整租·龙凤二村,2室1厅,70平米,850
20191026,北碚,城南新区,整租·缙水楼台,3室2厅,112平米,2200
20191026,北碚,城南新区,整租·海宇逸景苑,3室1厅,82平米,2500
20191026,北碚,城南新区,整租·国税小区（北碚）,3室2厅,148平米,2200
20191026,北碚,城南新区,整租·盛世家园,3室2厅,136平米,2400
20191026,北碚,城南新区,整租·先登6号快线,2室1厅,75平米,2100
20191026,北碚,城南新区,整租·江山领秀,3室2厅,98平米,2800
20191026,北碚,城南新区,整租·盛世家园,3室2厅,130平米,2400
20191026,北碚,城南新区,整租·缙和苑,4室2厅,173平米,2500
20191026,北碚,城南新区,整租·中国铁建中铁5号,3室2厅,85平米,2500
20191026,北碚,城南新区,整租·缙水楼台,2室2厅,96平米,2400
20191026,北碚,城南新区,整租·恋城公寓,3室2厅,104平米,2500
20191026,北碚,城南新区,整租·富馨苑,3室2厅,122平米,2200
20191026,北碚,城南新区,整租·海宇钻石公寓,2室1厅,74平米,2400
20191026,北碚,城南新区,整租·国土局小区,4室2厅,153平米,3500
20191026,北碚,城南新区,整租·盛世家园,3室2厅,158平米,3000
20191026,北碚,城南新区,整租·缙水楼台,3室2厅,120平米,2800
20191026,北碚,城南新区,整租·状元府第,2室1厅,84平米,2300
20191026,北碚,城南新区,整租·中央美苑,2室1厅,84平米,2200
20191026,北碚,城南新区,整租·中央美苑,3室2厅,129平米,2800
20191026,北碚,城南新区,整租·先登6号快线,1室1厅,40平米,1300
20191026,北碚,城南新区,整租·双柏花园,2室1厅,76平米,1200
20191026,北碚,城南新区,整租·天生丽街,1室0厅,37平米,1100
20191026,北碚,城南新区,整租·海宇中央鑫都,1室0厅,48平米,1500
20191026,北碚,城南新区,整租·先登6号快线,1室1厅,55平米,1500
20191026,北碚,城南新区,整租·龙庭花园,3室1厅,100平米,1300
20191026,北碚,城南新区,整租·香洲心城,1室1厅,52平米,1200
20191026,北碚,城南新区,整租·先登6号快线,1室1厅,36平米,1200
20191026,北碚,城南新区,整租·香洲心城,1室1厅,59平米,1100
20191026,北碚,城南新区,整租·新天花园,2室1厅,55平米,1300
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·天生丽街,1室0厅,1200平米,1200
20191026,北碚,城南新区,整租·兴旺华都,2室1厅,67平米,1200
20191026,北碚,城南新区,整租·财富双星,1室1厅,36平米,1200
20191026,北碚,城南新区,整租·材料所家属区,3室1厅,78平米,1300
20191026,北碚,城南新区,整租·鲁能北渝星城,1室1厅,40平米,1200
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·上实海上海,3室1厅,103平米,1300
20191026,北碚,城南新区,整租·天生丽街,1室0厅,40平米,1200
20191026,北碚,城南新区,整租·海宇中央鑫都,1室0厅,40平米,1400
20191026,北碚,城南新区,整租·海宇祥和公寓,1室1厅,41平米,1300
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室1厅,40平米,1200
20191026,北碚,城南新区,整租·财富双星,1室1厅,44平米,1300
20191026,北碚,城南新区,整租·鲁能北渝星城,1室1厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·海宇钻石公寓,1室0厅,42平米,1400
20191026,北碚,城南新区,整租·锦达茂苑B区,1室1厅,43平米,1100
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·国贸大厦,1室0厅,41平米,1100
20191026,北碚,城南新区,整租·正隆桂香苑,1室1厅,54平米,1300
20191026,北碚,城南新区,整租·海宇祥和公寓,1室1厅,45平米,1400
20191026,北碚,城南新区,整租·海宇祥和公寓,1室0厅,41平米,1200
20191026,北碚,城南新区,整租·海宇步云香榭,1室1厅,44平米,1200
20191026,北碚,城南新区,整租·正隆桂香苑,1室1厅,50平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·天生丽街,1室0厅,36平米,1300
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·恋城公寓,1室0厅,40平米,1200
20191026,北碚,城南新区,整租·鲁能北渝星城,1室1厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·渝复丽景,3室2厅,126平米,1400
20191026,北碚,城南新区,整租·海宇中央鑫都,1室0厅,47平米,1500
20191026,北碚,城南新区,整租·财富双星,1室1厅,44平米,1300
20191026,北碚,城南新区,整租·鲁能北渝星城,1室1厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1500
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·鲁能北渝星城,1室0厅,38平米,1350
20191026,北碚,城南新区,整租·龙岗花园,3室1厅,92平米,1500
20191026,北碚,城南新区,整租·欣和佳苑,3室1厅,96平米,2000
20191026,北碚,城南新区,整租·天生丽街,2室1厅,79平米,2000
20191026,北碚,城南新区,整租·欣和佳苑,2室1厅,69平米,1700
20191026,北碚,城南新区,整租·海宇中央鑫都,2室1厅,75平米,1600
20191026,北碚,城南新区,整租·欣和佳苑,2室1厅,65平米,1600
20191026,北碚,城南新区,整租·龙庭花园,3室1厅,120平米,1800
20191026,北碚,城南新区,整租·龙庭花园,3室2厅,123平米,2000
20191026,北碚,城南新区,整租·财富双星,1室1厅,57平米,1600
20191026,北碚,城南新区,整租·中央美苑,3室1厅,85平米,1900
20191026,北碚,城南新区,整租·缙水楼台,2室2厅,90平米,1800
20191026,北碚,城南新区,整租·恋城公寓,2室2厅,75平米,1800
20191026,北碚,城南新区,整租·龙凤三村,3室2厅,110平米,1600
20191026,北碚,城南新区,整租·北瑞星座,2室1厅,75平米,1700
20191026,北碚,城南新区,整租·金龙雅苑,2室2厅,85平米,1700
20191026,北碚,城南新区,整租·海宇中央鑫都,2室1厅,75平米,1800
20191026,北碚,城南新区,整租·海宇中央鑫都,1室1厅,47平米,1600
20191026,北碚,城南新区,整租·雨台花园,3室2厅,125平米,2000
20191026,北碚,城南新区,整租·京华雅苑,2室2厅,82平米,1700
20191026,北碚,城南新区,整租·中央美苑,2室1厅,95平米,2000
20191026,北碚,城南新区,整租·鲁能北渝星城,1室1厅,51平米,1800
20191026,北碚,城南新区,整租·状元府第,2室1厅,89平米,1800
20191026,北碚,城南新区,整租·嘉茵苑,2室2厅,76平米,2000
20191026,北碚,城南新区,整租·海宇钻石公寓,2室2厅,74平米,1800
20191026,北碚,城南新区,整租·海宇钻石公寓,2室1厅,73平米,1800
20191026,北碚,城南新区,整租·财富双星,2室1厅,72平米,1800
20191026,北碚,城南新区,整租·财富双星,2室1厅,68平米,1800
20191026,北碚,城南新区,整租·恋城公寓,2室2厅,80平米,2000
20191026,北碚,城南新区,整租·渝复新城丽都,2室1厅,83平米,2000
20191026,北碚,城南新区,整租·恋城公寓,2室2厅,84平米,2000
20191026,北碚,城南新区,整租·海宇祥光瑞光,2室1厅,72平米,1800
20191026,北碚,城南新区,整租·正隆红桂林,2室1厅,78平米,2000
