20191026,渝北,花卉园,合租·保利椰风半岛,1居室,90平米,700
20191026,渝北,花卉园,合租·花卉勇智苑,4居室,15平米,600
20191026,渝北,花卉园,整租·石油龙脊小区,1室0厅,14平米,600
20191026,渝北,花卉园,合租·石油佳苑,4居室,22平米,650
20191026,渝北,花卉园,合租·松石南路,1居室,12平米,750
20191026,渝北,花卉园,合租·好望花园,4居室,22平米,800
20191026,渝北,花卉园,合租·芳草地自由港湾,1居室,111平米,700
20191026,渝北,花卉园,整租·富悦阳光,1室1厅,44平米,1500
20191026,渝北,花卉园,整租·石油龙脊小区,3室1厅,95平米,1800
20191026,渝北,花卉园,整租·富悦阳光,1室1厅,44平米,1600
20191026,渝北,花卉园,整租·聚信广场,2室1厅,60平米,1700
20191026,渝北,花卉园,合租·石油花园,4居室,20平米,650
20191026,渝北,花卉园,整租·丽景雅苑,2室2厅,84平米,1700
20191026,渝北,花卉园,合租·石油佳苑,4居室,20平米,700
20191026,渝北,花卉园,整租·松石南路,2室1厅,60平米,1300
20191026,渝北,花卉园,整租·宇豪小居,3室1厅,85平米,1500
20191026,渝北,花卉园,整租·松石南路,2室1厅,73平米,1500
20191026,渝北,花卉园,整租·花卉西路,3室2厅,125平米,1800
20191026,渝北,花卉园,整租·松石南路,3室1厅,74平米,1600
20191026,渝北,花卉园,整租·龙城国际商住楼,2室2厅,57平米,1700
20191026,渝北,花卉园,整租·松石南路,2室1厅,75平米,1500
20191026,渝北,花卉园,合租·保利椰风半岛,3居室,22平米,900
20191026,渝北,花卉园,整租·大庆村石油小区,2室2厅,75平米,1300
20191026,渝北,花卉园,合租·石油花园,3居室,20平米,600
20191026,渝北,花卉园,整租·保利椰风半岛,3室1厅,98平米,1700
20191026,渝北,花卉园,合租·丽景雅苑,4居室,22平米,950
20191026,渝北,花卉园,整租·祥福小景,2室2厅,86平米,1600
20191026,渝北,花卉园,合租·丰业小区,4居室,25平米,950
20191026,渝北,花卉园,合租·欧鹏花园,4居室,12平米,700
20191026,渝北,花卉园,合租·花卉勇智苑,4居室,15平米,800
20191026,渝北,花卉园,整租·建安石油小区,3室2厅,104平米,1600
20191026,渝北,花卉园,合租·保利椰风半岛,4居室,10平米,680
20191026,渝北,花卉园,整租·龙脊路155号,2室2厅,94平米,1800
20191026,渝北,花卉园,合租·聚信广场,4居室,15平米,700
20191026,渝北,花卉园,整租·富悦阳光,1室1厅,45平米,1600
20191026,渝北,花卉园,合租·黄金堡芷苑,4居室,25平米,800
20191026,渝北,花卉园,整租·龙城国际商住楼,3室1厅,89平米,1300
20191026,渝北,花卉园,整租·建安石油小区,3室2厅,101平米,1700
20191026,渝北,花卉园,整租·聚信广场,2室1厅,52平米,1800
20191026,渝北,花卉园,整租·大庆村石油小区,3室2厅,96平米,1800
20191026,渝北,花卉园,整租·新城绿园,1室1厅,53平米,1500
20191026,渝北,花卉园,合租·石油龙脊小区,4居室,18平米,950
20191026,渝北,花卉园,整租·大庆村石油小区,3室1厅,110平米,1800
20191026,渝北,花卉园,合租·聚信广场,3居室,22平米,900
20191026,渝北,花卉园,整租·聚信广场,2室1厅,86平米,1900
20191026,渝北,花卉园,整租·聚信广场,2室1厅,64平米,1900
20191026,渝北,花卉园,整租·大庆村石油小区,3室1厅,105平米,1900
20191026,渝北,花卉园,整租·聚信广场,3室1厅,85平米,2500
20191026,渝北,花卉园,整租·龙城国际商住楼,2室1厅,67平米,2400
20191026,渝北,花卉园,整租·保利椰风半岛,3室2厅,90平米,2300
20191026,渝北,花卉园,整租·芳草地自由港湾,3室1厅,113平米,2400
20191026,渝北,花卉园,整租·富悦阳光,1室1厅,45平米,1600
20191026,渝北,花卉园,整租·聚信广场,2室1厅,84平米,2300
20191026,渝北,花卉园,整租·富悦阳光,1室0厅,50平米,1700
20191026,渝北,花卉园,整租·爱丁堡,2室1厅,80平米,2200
20191026,渝北,花卉园,合租·石油龙脊小区,4居室,21平米,1200
20191026,渝北,花卉园,整租·聚信广场,2室1厅,80平米,2400
20191026,渝北,花卉园,整租·保利椰风半岛,2室1厅,86平米,2400
20191026,渝北,花卉园,合租·好望花园,3居室,25平米,800
20191026,渝北,花卉园,合租·聚信广场,3居室,20平米,1000
20191026,渝北,花卉园,整租·石油龙脊小区,3室1厅,96平米,1900
20191026,渝北,花卉园,合租·聚信广场,3居室,20平米,1000
20191026,渝北,花卉园,整租·保利椰风半岛,3室1厅,91平米,2400
20191026,渝北,花卉园,合租·爱丁堡,4居室,27平米,990
20191026,渝北,花卉园,整租·保利椰风半岛,3室1厅,97平米,2500
20191026,渝北,花卉园,合租·芳草地自由港湾,4居室,22平米,800
20191026,渝北,花卉园,整租·松石二巷,3室1厅,125平米,2200
20191026,渝北,花卉园,整租·保利椰风半岛,2室1厅,77平米,2300
20191026,渝北,花卉园,整租·保利椰风半岛,3室1厅,97平米,2500
20191026,渝北,花卉园,整租·新城绿园,2室1厅,68平米,2300
20191026,渝北,花卉园,整租·保利椰风半岛,2室1厅,79平米,2400
20191026,渝北,花卉园,合租·富贵花园,4居室,23平米,900
20191026,渝北,花卉园,整租·保利椰风半岛,2室1厅,78平米,2200
20191026,渝北,花卉园,合租·川东明珠,4居室,10平米,850
20191026,渝北,花卉园,整租·保利椰风半岛,2室1厅,85平米,2300
20191026,渝北,花卉园,整租·保利椰风半岛,3室1厅,92平米,2500
20191026,渝北,花卉园,整租·保利椰风半岛,2室1厅,78平米,2500
20191026,渝北,花卉园,整租·芳草地自由港湾,4室1厅,114平米,2700
20191026,渝北,花卉园,整租·聚信广场,2室1厅,60平米,1800
20191026,渝北,花卉园,整租·爱丁堡,4室2厅,194平米,3000
20191026,渝北,花卉园,整租·聚信广场,2室1厅,73平米,2800
20191026,渝北,花卉园,合租·聚信广场,4居室,20平米,850
20191026,渝北,花卉园,整租·聚信广场,1室0厅,84平米,3000
20191026,渝北,花卉园,合租·黄金堡高级住宅区,4居室,23平米,800
20191026,渝北,花卉园,整租·聚信广场,3室1厅,125平米,3000
20191026,渝北,花卉园,合租·花卉勇智苑,5居室,15平米,685
20191026,渝北,花卉园,整租·石油龙脊小区,2室1厅,65平米,1600
20191026,渝北,花卉园,合租·聚信广场,4居室,18平米,790
20191026,渝北,花卉园,合租·碧泉花园,4居室,26平米,850
20191026,渝北,花卉园,合租·好望花园,5居室,16平米,800
20191026,渝北,花卉园,整租·保利椰风半岛,3室1厅,85平米,2600
20191026,渝北,花卉园,合租·花卉勇智苑,5居室,21平米,1100
20191026,渝北,花卉园,整租·聚信广场,3室1厅,120平米,2800
20191026,渝北,花卉园,合租·好望花园,5居室,25平米,1150
20191026,渝北,花卉园,整租·聚信广场,3室1厅,88平米,3500
20191026,渝北,花卉园,整租·聚信广场,3室1厅,90平米,2200
20191026,渝北,花卉园,整租·黄金堡芷苑,3室3厅,156平米,3500
20191026,渝北,花卉园,整租·黄金堡城市花园,9室3厅,359平米,25000
20191026,渝北,花卉园,整租·保利椰风半岛,3室1厅,110平米,3500
20191026,渝北,花卉园,整租·龙城国际商住楼,2室2厅,74平米,2000
20191026,渝北,花卉园,整租·富悦阳光,2室1厅,85平米,2300
20191026,渝北,花卉园,整租·聚信广场,3室1厅,85平米,2400
20191026,渝北,花卉园,整租·花卉西路,3室2厅,111平米,2600
20191026,渝北,花卉园,整租·芳草地自由港湾,4室2厅,120平米,3000
20191026,渝北,花卉园,整租·保利椰风半岛,3室1厅,85平米,2600
20191026,渝北,花卉园,整租·保利椰风半岛,3室1厅,91平米,2800
