20191026,渝北,龙头寺,整租·蓝色经典小区,2室1厅,80平米,1300
20191026,渝北,龙头寺,合租·仁安龙城国际三期,4居室,8平米,630
20191026,渝北,龙头寺,整租·桐林逸景,3室1厅,82平米,1000
20191026,渝北,龙头寺,整租·城市童话,2室1厅,72平米,1800
20191026,渝北,龙头寺,合租·黄龙花园,1居室,10平米,600
20191026,渝北,龙头寺,整租·鲁能星城十二街区,2室2厅,85平米,1900
20191026,渝北,龙头寺,整租·保利香槟花园C区,1室1厅,104平米,800
20191026,渝北,龙头寺,整租·公园置尚云尚,1室1厅,10平米,950
20191026,渝北,龙头寺,整租·鲁能星城圆上,1室0厅,29平米,350
20191026,渝北,龙头寺,合租·长安皇都,5居室,115平米,1000
20191026,渝北,龙头寺,整租·鲁能星城十街区,2室2厅,97平米,900
20191026,渝北,龙头寺,合租·招商花园城,5居室,15平米,850
20191026,渝北,龙头寺,整租·鲁能星城十二街区,2室1厅,81平米,1400
20191026,渝北,龙头寺,合租·招商花园城,5居室,12平米,850
20191026,渝北,龙头寺,整租·招商晶公馆,2室2厅,85平米,1000
20191026,渝北,龙头寺,整租·龙庭蓝天苑,5室1厅,163平米,700
20191026,渝北,龙头寺,整租·中维都市美邻,1室1厅,34平米,1400
20191026,渝北,龙头寺,整租·首创十方界峰度,1室0厅,12平米,900
20191026,渝北,龙头寺,合租·庆业九寨印象,1居室,94平米,1100
20191026,渝北,龙头寺,整租·银座花苑,1室0厅,35平米,1200
20191026,渝北,龙头寺,整租·招商花园城,5室0厅,90平米,900
20191026,渝北,龙头寺,合租·招商花园城,5居室,12平米,750
20191026,渝北,龙头寺,整租·梧桐公馆,1室0厅,20平米,600
20191026,渝北,龙头寺,合租·保利香槟花园C区,4居室,18平米,690
20191026,渝北,龙头寺,整租·渝铁家苑,2室1厅,83平米,1000
20191026,渝北,龙头寺,合租·龙庭蓝天苑,4居室,25平米,1000
20191026,渝北,龙头寺,整租·鲁能星城星城汇,1室0厅,30平米,260
20191026,渝北,龙头寺,合租·庆业九寨印象,4居室,13平米,595
20191026,渝北,龙头寺,合租·庆业九寨印象,4居室,22平米,950
20191026,渝北,龙头寺,合租·庆业九寨印象,4居室,15平米,715
20191026,渝北,龙头寺,合租·江南花苑,3居室,17平米,700
20191026,渝北,龙头寺,合租·渝铁家苑,4居室,18平米,650
20191026,渝北,龙头寺,整租·长安华都,1室0厅,30平米,500
20191026,渝北,龙头寺,整租·中维都市美邻,1室1厅,50平米,1300
20191026,渝北,龙头寺,整租·招商雍华府,1室0厅,36平米,300
20191026,渝北,龙头寺,合租·鲁能星城星城汇,4居室,18平米,840
20191026,渝北,龙头寺,合租·创新绿色家园,1居室,12平米,850
20191026,渝北,龙头寺,合租·鲁能星城星城汇,5居室,18平米,875
20191026,渝北,龙头寺,整租·中维都市美邻,4室2厅,144平米,1000
20191026,渝北,龙头寺,整租·鲁能星城十一街区,1室0厅,30平米,450
20191026,渝北,龙头寺,整租·保利香槟花园F组团,1室2厅,60平米,1800
