20191026,大渡口,建设村,平安轻轨站装修2房，家具家电齐全，看房方便,85万,低楼层(共32层)                                                    | 2007年建 |                                 2室2厅 | 71平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-bcb334ee-8767-4a72-ab0e-b23b7f4441e6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,业主诚心出售 交通方便  视野采光好,112万,高楼层(共33层)                                                    | 2007年建 |                                 2室1厅 | 94.5平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-c6d7e085-d072-4b63-837b-5aa851e16057.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,新宝龙易城，朝小区，居家安静，采光无遮挡,78万,低楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 67平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_UdpfB4j1t_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,近轻轨二号线平安站，出行方便，配套齐全新上,125万,高楼层(共32层)                                                    | 2007年建 |                                 3室2厅 | 88平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_6trwTf9xR_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,正规3房1卫、轻轨房、出行方便，满2年。,120万,低楼层(共30层)                                                    | 2014年建 |                                 3室2厅 | 95平米                                  | 东南,https://ke-image.ljcdn.com/500000-frame/9d00dc81-9c05-4e47-8acf-0099cb17b2294.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,精装修两房  业主诚心出售 免增值税,74万,低楼层(共33层)                                                    | 2007年建 |                                 2室1厅 | 66平米                                  | 南,https://ke-image.ljcdn.com/500000-frame/27c83de0-6ce3-4cf6-8708-e599e7f3b83c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,大渡口平安轻轨站旁 精装三房 品质装修 带地下车位,140万,低楼层(共12层)                                                    | 2002年建 |                                 3室2厅 | 140.48平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/d7adeb0b-46f3-4f55-ac8e-dddb71a71a26.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,铺金昊城 正规一房 带装修 近轻轨 带指标,50万,中楼层(共19层)                                                1室1厅 | 43平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/1ea78d69-8187-47c6-b59a-0e63ff72b767.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,正宗的轻轨房，适合年轻人，出行方便。,75万,高楼层(共33层)                                                    | 2007年建 |                                 2室1厅 | 61.37平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/cc5dc350-4945-4842-8a4d-24e10d495326.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,经理推荐 新宝龙单价迷人的两房 出售 采光佳视野开阔,92万,高楼层(共33层)                                                    | 2007年建 |                                 2室2厅 | 83平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/9674a10a-cc3d-4d2b-b214-492a7172403c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,大户型 出行方便！有公园有轻轨 贼恰当,145万,中楼层(共12层)                                                    | 2002年建 |                                 4室2厅 | 140平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/6a1f7ea1-9bdd-4ea2-b0d1-c255819fe849.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,新宝龙易城 2室1厅 东南,102万,高楼层(共33层)                                                    | 2007年建 |                                 2室1厅 | 84平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/39685225-1fff-42c6-b913-9843e2ca62c0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,新宝龙易城 两房带装修 端头户型 采光好,88万,高楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 64.25平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/96fc54eb-fefc-4e30-ba80-73a3bf0760e4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,轻轨2号线 新宝龙易城 精装两房 视野采光好,83万,中楼层(共32层)                                                    | 2007年建 |                                 2室2厅 | 73平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-589fe258-2704-45ce-b572-904e877e9c5a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,新宝龙易城 精装两房 看房方便 交通便利,82万,中楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 66.98平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/cafb482a-b66d-4c24-806e-7ece8fbbfe6e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,大渡口,建设村,平安轻轨站，住家装修的，户型方正，配套齐全。,120万,中楼层(共12层)                                                    | 2002年建 |                                 3室2厅 | 121.27平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,新山村小区西区 2室1厅 东南,55万,高楼层(共9层)                                                2室1厅 | 67平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,此房交通便利500米内有轻轨超市医院。配套齐全,115万,中楼层(共12层)                                                    | 2000年建 |                                 3室2厅 | 118.6平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,大渡口区商圈 公交车站 友谊大厦 简装两房出售,60万,高楼层(共7层)                                                    | 1997年建 |                                 2室2厅 | 74平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,此房采光 好，正宗的轻轨房，适合年轻人，出行方便。,83万,低楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 70平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,美德家园 精装两房 家具家电齐全 近轻轨 出行方便,106万,中楼层(共28层)                                                    | 2014年建 |                                 2室2厅 | 76平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,交通二号线近轨道平安站，出行方便住家舒适！,90万,低楼层(共32层)                                                    | 2007年建 |                                 2室2厅 | 78平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,新宝龙易城 装修两房 拎包入住,88万,低楼层(共32层)                                                    | 2007年建 |                                 2室2厅 | 80平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,轻轨2号线 新宝龙易城 简装两房 视野采光好,80万,中楼层(共33层)                                                    | 2007年建 |                                 2室1厅 | 65.5平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,新宝龙，精装修两房带家具家电，看房子方便,82万,高楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 70平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,精装轻轨两房 视野采光好 户型方正,85万,高楼层(共32层)                                                    | 2007年建 |                                 2室1厅 | 73平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,业主住家三房    轻轨站旁   出行方便新上,130万,中楼层(共30层)                                                    | 2014年建 |                                 3室2厅 | 93.97平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,新宝龙易城 2室2厅 南,105万,高楼层(共33层)                                                    | 2007年建 |                                 2室2厅 | 86.98平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,新宝龙易城 精装两房视野采光好,99万,中楼层(共32层)                                                    | 2007年建 |                                 2室2厅 | 73.58平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,新宝龙易城 正规一房 住家装修 带指标 随时看房新上,60万,高楼层(共33层)                                                    | 2007年建 |                                 1室1厅 | 51.15平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,平安轻轨旁精装两房出售，视野好采光好,105万,高楼层(共32层)                                                    | 2007年建 |                                 2室2厅 | 87.53平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,大渡口,建设村,大渡口平安轻轨站旁 正规大两房 有装修 带家具家电,120万,低楼层(共33层)                                                    | 2007年建 |                                 2室2厅 | 94平米                                  | 东,https://ke-image.ljcdn.com/500000-frame/87cbce6d-60da-4f36-aaca-eb266a44baa83.png!m_fill,w_280,h_210,f_jpg?from=ke.com
