20191026,沙坪坝,杨公桥,正规三居室+住家装修+环境安静+适合居家+诚心出售,100万,中楼层(共12层)                                                    | 2007年建 |                                 3室2厅 | 98平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-69dc6331-6af4-456d-8dea-7ffe2b8c3585.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,交通便利，户型方正，业主诚心出售,56万,高楼层(共7层)                                                    | 1992年建 |                                 2室1厅 | 63平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_upfrk7Sx9_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,此房是正规三居室，住家装修，保持不错，业主诚心出售,135万,中楼层(共32层)                                                    | 2006年建 |                                 3室1厅 | 117.11平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_YMyMa9r9Y_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,两站到三峡广场，楼下公交站，农贸市场，拎包入住！,59万,中楼层(共17层)                                                    | 2000年建 |                                 1室1厅 | 52.13平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_WyXkxd7Gc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,林泉雅舍跃层户型 朝南 精装修 拎包入住 视野好！,133万,高楼层(共33层)                                                    | 2006年建 |                                 2室2厅 | 106平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_jmPpAwsV8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,杨公桥西城丽景 正规两房 装修好 住家舒适,105万,中楼层(共28层)                                                    | 2008年建 |                                 2室2厅 | 77.7平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-0e9ae78a-e831-40a7-aa20-6a408dd7e61d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,杨公桥华宇林泉雅舍 装修2房带大阳台 视野开阔采光好,110万,高楼层(共33层)                                                    | 2006年建 |                                 2室2厅 | 99.05平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_DOqO8oPNN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,房子是清水，跃层，下楼就是轻轨站，到三峡广场一个站,55万,高楼层(共16层)                                                    | 2017年建 |                                 1室1厅 | 42平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-07f2330e-9402-4cb5-b83b-8adf23aade5f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,阳光水城住家装修三房，户型方正，视野开阔，朝向安静,150万,低楼层(共34层)                                                    | 2008年建 |                                 3室2厅 | 110.58平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_6BnAFehTa_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,户型方正，采光比较好，视野开阔,80万,高楼层(共32层)                                                    | 2010年建 |                                 2室1厅 | 53平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_Y6yVrZf9m_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,烈士墓 阳光水城三期 跃层5房 拎包入住,155万,低楼层(共25层)                                                    | 2008年建 |                                 5室2厅 | 117平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-cdebc0f8-8cce-4a03-9fbe-e342605ffcf9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,此房是正规三居室，住家装修，干净清爽，品牌家电家具,128万,高楼层(共31层)                                                    | 2015年建 |                                 3室1厅 | 76平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-eb98d2d0-98dc-4ed9-8a0a-a8be788592ab.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,龙凤云洲正规三房户型好安静适合居家,140万,低楼层(共32层)                                                    | 2007年建 |                                 3室2厅 | 113平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_zo0GUaJBh_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,链家 链上你的未来 正规精装三房,110万,低楼层(共28层)                                                    | 2008年建 |                                 3室1厅 | 72平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-5b2d759c-6b3b-448b-a041-6214b4dd2257.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,朝向安静，轻轨房出行方便，精装修拎包入住。,133万,低楼层(共32层)                                                    | 2008年建 |                                 3室1厅 | 102平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-7b573d99-9d84-4c11-8042-f815039ba7c0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,装修两房 满五年 位置安静 配套齐全,97万,中楼层(共17层)                                                    | 2004年建 |                                 2室2厅 | 83.55平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-a6c457db-55ae-400a-8d67-e9766d536764.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,杨公桥卫星半岛 正规大2房 户型方正采光好,92万,高楼层(共18层)                                                    | 2007年建 |                                 2室2厅 | 88平米                                  | 东南 西北,https://ke-image.ljcdn.com/500000-inspection/prod-73a6049a-b1dc-4f8f-be84-ba96cfe191ef.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,龙凤云洲 正规三房 拎包入住 地铁公交都方便,139万,中楼层(共32层)                                                    | 2006年建 |                                 3室2厅 | 111.35平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-e7cb94ff-dd98-4e0b-ab48-bb3ce310a08e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇西城丽景  正规一室一厅  住家装修,68万,高楼层(共28层)                                                    | 2008年建 |                                 2室1厅 | 43平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_f8q9A25CP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,烈士墓 阳光水城住家装修三房 带很大的私家露台。,180万,低楼层(共17层)                                                    | 2005年建 |                                 3室2厅 | 118平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-0ff521d9-5156-4a1e-97fd-b2223384eeb7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇西城丽景 正规两房 拎包入住,118万,高楼层(共28层)                                                    | 2008年建 |                                 2室2厅 | 88平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-c69a92bc-bac3-4fcb-8143-3f89cf907e25.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,二期精装三房，交通方便，小区环境好，配套齐全,145万,中楼层(共8层)                                                    | 2007年建 |                                 3室2厅 | 121.55平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-305f1bc6-44f4-41e9-95b5-b04d66383a03.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,杨公桥地铁口，低总价跃层公寓，楼层适中安静宜居!,45万,中楼层(共16层)                                                    | 2017年建 |                                 2室1厅 | 35.05平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-9c88ea95-6ea6-4418-b21c-6fe73cfa5e64.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,友爱村低楼层三房出售，业主诚心出售，安静宜居。,58万,低楼层(共1层)                                                3室2厅 | 61.44平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_XMYbGIpmX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,单价低，户型方正，采光不错。。,92.8万,中楼层(共18层)                                                    | 2007年建 |                                 2室2厅 | 83.9平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_6g6SshTi3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,阳光水城三房二厅，客厅挑高约4米，宽敞优雅。,125万,低楼层(共25层)                                                    | 2008年建 |                                 3室2厅 | 91.1平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-b965131b-b9d5-461d-b00a-d0dc5031215a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇林泉雅舍正规两房，住家装修，业主诚心出售,105万,中楼层(共32层)                                                    | 2006年建 |                                 2室2厅 | 82.85平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_uGV2HRa32_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇林泉雅舍正规两房带阳台，视野开阔，采光好,112万,高楼层(共33层)                                                    | 2006年建 |                                 2室2厅 | 96平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_ix3P5YQqL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇品质住宅 正规两房 轻轨楼盘 出行方便,108万,高楼层(共33层)                                                    | 2008年建 |                                 2室2厅 | 82平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_aJa1VxG4P_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,鑫泰花园 精装三房双卫 业主自住 室内九成新,110万,低楼层(共14层)                                                    | 2000年建 |                                 3室2厅 | 115平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-8a4eadfb-5895-4c90-804c-8ae2aed337fb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇林泉雅舍正规两房 带入户花园 视野开阔,113万,高楼层(共33层)                                                    | 2006年建 |                                 2室1厅 | 88.51平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/test-dd3d5c8a-0ea7-419c-8a69-e0c575009995.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,光华阳光水城正规两房+正朝中庭+视野好,103万,中楼层(共17层)                                                    | 2005年建 |                                 2室2厅 | 87.58平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-379f5de8-220c-48b8-a810-04de9b30565e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,轻轨楼盘 三期主力小两居户型 出行方便。,78万,中楼层(共32层)                                                    | 2010年建 |                                 2室1厅 | 47.91平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-ab60ba18-49b3-45be-956d-a83edb4f595e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,阳光水城单间配套，住家装修，朝向安静,45万,高楼层(共34层)                                                    | 2007年建 |                                 1室0厅 | 37.76平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-9c6e3b07-17f7-404c-933f-8819ebb65e93.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇星云汇清水房户型方正可按喜好装修,59.9万,中楼层(共30层)                                                    | 2017年建 |                                 1室0厅 | 66平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-55606f3c-ca74-448a-8ca3-b74999c8042b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,户型方正  住家装修 中间楼层 采光好  适宜居家,69万,中楼层(共29层)                                                    | 2006年建 |                                 1室1厅 | 51平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_49z2jcQoH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,杨公桥精装两房，户型方正 业主诚心卖,105万,中楼层(共28层)                                                    | 2008年建 |                                 2室2厅 | 76.26平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_zs782HMdZ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,经典户型，值得拥有，价格合适，诚心出售,60万,中楼层(共13层)                                                    | 2004年建 |                                 2室1厅 | 46平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-80dbff41-fab8-43ed-87fd-461ab5210a24.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,业主诚心出售，价格可以谈，住家装修,115万,低楼层(共12层)                                                    | 2007年建 |                                 3室2厅 | 122.88平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-f557250d-4075-49b7-a827-94b8b5ed4573.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,烈士墓阳光水城精装修两房 户型方正  朝向安静,126万,低楼层(共34层)                                                    | 2008年建 |                                 2室2厅 | 86平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-659662ad-9d2b-4b8f-99f0-38f1122b79bf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,光华阳光水城单间配套+中高楼层+视野好+安静不吵,45万,中楼层(共34层)                                                    | 2007年建 |                                 1室0厅 | 38.26平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_PMOcHgmSF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,阳光水城三房 朝向安静 居家出行便利,128万,高楼层(共34层)                                                    | 2007年建 |                                 3室1厅 | 85平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-f3518cf9-981f-4c1c-984b-51b6e4a2cf01.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,光华阳光水城正规两房，住家装修，朝向安静,125万,高楼层(共33层)                                                    | 2007年建 |                                 2室2厅 | 93.29平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-1f319c8d-977e-4d69-84de-9f5d3e1e7559.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,龙凤云洲 清水两房，户型方正业主诚心出售,105万,低楼层(共32层)                                                    | 2006年建 |                                 2室2厅 | 76.71平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-917b20e6-c942-4656-860e-a6b04e0bbe32.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,光华阳光水城装修两房带书房 视野好 安静,110万,中楼层(共34层)                                                    | 2007年建 |                                 2室2厅 | 86平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_eEMLTXtbw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇星领地正规四房，楼层适中，杨公桥地铁,142万,低楼层(共32层)                                                    | 2015年建 |                                 4室2厅 | 107.08平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-51c04b4a-3c01-4040-9ef0-18326aad76a7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,阳光水城精装单配 生活出行便利 拎包入住,45万,高楼层(共34层)                                                    | 2007年建 |                                 1室0厅 | 38平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_evEmcJM3e_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,光华阳光水城正规大三房 位置好 出行方便,150万,低楼层(共17层)                                                    | 2005年建 |                                 3室2厅 | 128.34平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-bc3a4d8c-623f-4c8c-94cc-cf3375e5b5c7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,烈士墓轻轨阳光水城跃层三房，户型方正，视野好,123万,中楼层(共25层)                                                    | 2008年建 |                                 3室2厅 | 91.1平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-6407c1a9-46aa-407b-a107-10a4a6722cf3.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,此房单间配套，户型方正，住家装修，交通出行方便。,45万,低楼层(共33层)                                                    | 2006年建 |                                 1室0厅 | 35平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-e0424520-db66-47bb-9f87-2c9805d7309b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇西城丽景 精装二房 拎包入住,110万,低楼层(共18层)                                                    | 2008年建 |                                 2室2厅 | 82.92平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-543e81b9-6d20-43bb-8ebf-52a9ae0ae972.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,轻轨楼盘，业主住家精装，朝向视野好，业主急售 。,113万,中楼层(共30层)                                                    | 2007年建 |                                 2室1厅 | 84.38平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-ed2909d6-8852-42f5-9c96-b46d71043dd8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇星云汇正规两房 户型方正 楼层适中 视野开阔,85万,高楼层(共30层)                                                    | 2017年建 |                                 2室2厅 | 67.85平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-ae60cae6-957a-459e-9c04-dedc6d111385.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,阳光水城三期，经典跃层5房，精装修，朝向安静。,158万,高楼层(共25层)                                                    | 2008年建 |                                 5室2厅 | 113.14平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-bc5847c1-1a5b-4371-8588-fa8a837780dd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,杨公桥住家两房 出行方便 拎包入住,112万,低楼层(共32层)                                                    | 2007年建 |                                 2室2厅 | 84平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_67cjKVLsw_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,一期单配户型，采光充足，业主诚售。,47万,中楼层(共11层)                                                    | 2005年建 |                                 1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-1ea11c0b-9263-4f92-8b2e-89d0cd03b81c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,朝向安静  采光充足 适合居家,125万,中楼层(共34层)                                                    | 2007年建 |                                 3室2厅 | 92平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-cd0c05ed-20a1-47f1-8d7f-d57967554844.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,林泉雅舍正规一室一厅带阳台，安静不吵闹 配套好,75万,中楼层(共33层)                                                    | 2006年建 |                                 1室1厅 | 53.76平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_6QrKfKjQV_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,沙坪坝 杨公桥 华宇林泉雅舍 正规一室一厅 居家舒适,75万,低楼层(共29层)                                                    | 2006年建 |                                 1室1厅 | 53平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-f45fc7ee-2e3a-4bdb-b94b-baa500a8f249.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,轻轨房 华宇西城丽景 正规一房一厅 拎包入住,68万,高楼层(共29层)                                                    | 2008年建 |                                 1室1厅 | 43.08平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_5Nk7O0vwz_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,阳光水城二期小三房 业主自己住家  交通方便,132万,高楼层(共34层)                                                    | 2007年建 |                                 3室2厅 | 91平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/pc1_iREXJkLqX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,大三房 近地铁 住家装修 拎包入住,132万,低楼层(共33层)                                                    | 2006年建 |                                 3室2厅 | 117平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-7a2f583a-2c27-4407-b9a1-e9b4f54fa0e5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,光华阳光水城住家装修三房，户型方正，朝向安静,138万,低楼层(共34层)                                                    | 2007年建 |                                 3室2厅 | 116平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_apiTba8zN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,户型方正 产权清晰 交易方便 签约方便,112万,低楼层(共33层)                                                    | 2006年建 |                                 2室1厅 | 94.22平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-e4e3387e-0e2c-41dc-a3b6-e8a6638fe4b2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,全新装修 满两年 户型方正 位置安静 拎包入住,131万,低楼层(共34层)                                                    | 2008年建 |                                 3室2厅 | 106平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_HpBPKl1RJ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,杨公桥华宇林泉雅舍 正规三房 朝向安静,140万,低楼层(共33层)                                                    | 2006年建 |                                 3室2厅 | 128.35平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_EqPIBzrcc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇西城丽景  单配  装修保持良好,56万,中楼层(共28层)                                                    | 2008年建 |                                 1室0厅 | 35平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-9d3836bb-6d50-4dc2-a595-29626bbd560b.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,中间楼层，户型方正，看房方便，视野开阔,82万,低楼层(共30层)                                                    | 2017年建 |                                 2室1厅 | 84.26平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-04db6eb4-7a2e-4b05-bfe4-ebfd03405559.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,三期小三房，住家装修，业主诚售,125万,低楼层(共34层)                                                    | 2008年建 |                                 3室2厅 | 89平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-4cceafcb-a0b2-4063-9573-2a9ecde5fc9f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,卫星半岛正规三房，户型方正，精致装修,115万,低楼层(共18层)                                                    | 2007年建 |                                 3室2厅 | 117平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-f90f83ed-fddd-4026-8811-6caf43ed7232.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,此房满五年，户型方正，业主自住，保持完好,120万,高楼层(共17层)                                                    | 2005年建 |                                 3室1厅 | 91.13平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-e6a5a74f-2f38-49cd-b196-708d1fe3b1c5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,此房是正规三居室，住家装修，干净清爽，品牌家电家具,126万,高楼层(共32层)                                                    | 2015年建 |                                 3室1厅 | 76平米                                  | 东 南,https://ke-image.ljcdn.com/500000-inspection/pc1_tnazjk59z_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,工建村，通透格局，楼层好，出行便利,57万,低楼层(共22层)                                                    | 1992年建 |                                 2室2厅 | 62.86平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_ZRCOmIGcp_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,杨公桥 卫星半岛正规两房 住家装修 诚心出售,99万,低楼层(共18层)                                                    | 2007年建 |                                 2室2厅 | 108平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-4e5b2e6f-ead8-4be4-a448-d229cfc72c03.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇林泉雅舍正规三房双卫看中庭朝向安静,140万,高楼层(共33层)                                                    | 2006年建 |                                 3室2厅 | 115.2平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-41c7f44f-9b46-482a-b569-c38991d239f4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,龙凤云洲 住家精装单配 带外阳台 朝向安静,62万,高楼层(共32层)                                                    | 2006年建 |                                 1室0厅 | 42.66平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-e70b424b-f91d-461c-867f-437e118a98aa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,正规三房，户型方正，朝向安静，视野开阔。,153万,高楼层(共34层)                                                    | 2008年建 |                                 3室2厅 | 109平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_xUrO9t13K_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,阳光水城正规一室一厅 朝向小区 安静,68万,中楼层(共11层)                                                    | 2005年建 |                                 1室1厅 | 45平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_Z5ItmOsOo_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,轻轨房 龙凤云洲 精装小三房 拎包入住,138万,高楼层(共32层)                                                    | 2006年建 |                                 3室2厅 | 93平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-0fd7d7a8-1f5b-4053-86b8-6fecdffc2d10.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,华宇林泉雅舍正规一室一厅，带阳台住家装修,80万,高楼层(共33层)                                                    | 2006年建 |                                 1室1厅 | 53平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-8f700d97-cf51-41a7-9ed7-64725b3d239d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,光华阳光水城正规三房双卫，住家装修，朝向安静,140万,高楼层(共33层)                                                    | 2007年建 |                                 3室2厅 | 118.41平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-a1d43594-ec6e-478a-a274-194d3ed9bcd5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,此房正规三房 住家装修 家电齐全 拎包入住,113万,低楼层(共12层)                                                    | 2007年建 |                                 3室1厅 | 126.93平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_8Dgfz3qNi_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,轻轨楼盘 龙凤云洲 正规清水大三房,150万,高楼层(共32层)                                                    | 2006年建 |                                 3室1厅 | 111.35平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-807de818-6ebc-46eb-9b41-b86dc402ac5a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,沙坪坝,杨公桥,阳光水城一期，正规三房，精装修,158万,中楼层(共17层)                                                    | 2005年建 |                                 3室2厅 | 122.37平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/test-8d295669-4385-40fb-8048-359721e1ea7f.png!m_fill,w_280,h_210,f_jpg?from=ke.com
