20191026,巴南,界石,1期 清水两房 现房 千亩大盘 发展前景好,50万,低楼层(共18层)                                                2室2厅 | 64平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华府千亩大盘 学府高层 清水现房 配套好,70万,高楼层(共18层)                                                3室2厅 | 94.39平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,千亩大盘，学府高层，清水现房正规3室，配套完善，,70万,中楼层(共18层)                                                3室2厅 | 83平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,巴南东部新城，刚需精装两房小户型，,65万,低楼层(共18层)                                                2室1厅 | 64.63平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,西南地区物流基地华南城边的好房子,80万,低楼层(共18层)                                                3室2厅 | 107平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,巴南介石 毛坯2房 总价55万就能拥有 刚需首要选择,55万,低楼层(共18层)                                                2室2厅 | 63.87平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华府千亩大盘 学府高层 清水现房 配套好,88万,高楼层(共18层)                                                4室2厅 | 109.83平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子位于重庆市巴南区华南城边，具有很大的发展空间,70万,低楼层(共18层)                                                2室2厅 | 82.4平米                                  | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城巴南华府 3室2厅 东南,91万,低楼层(共18层)                                                3室2厅 | 110平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华府千亩大盘       学府高层    清水4房2卫    现房,90万,高楼层(共18层)                                                4室2厅 | 110平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城巴南华府 2室2厅 南,100万,高楼层(共18层)                                                2室2厅 | 83平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城巴南华府 4室2厅 西南,82万,高楼层(共18层)                                                4室2厅 | 109.83平米                                  | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,西南中小，学旁，商圈配套多，齐全。环境好,66万,高楼层(共18层)                                                2室2厅 | 82平米                                  | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,界石华南城清水三房，业主诚心出售,75万,中楼层(共18层)                                                3室2厅 | 94平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华府千亩大盘 学府高层 装修现房 配套好,66万,中楼层(共18层)                                                2室2厅 | 82.26平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华府千亩大盘 学府高层 清水现房 配套好,55万,低楼层(共18层)                                                2室2厅 | 63.87平米                                  | 西北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华府千亩大盘 学府高层 清水现房 配套好,83万,高楼层(共18层)                                                4室2厅 | 109.83平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子价格便宜，装修精良，购物方便，优雅宜居,46万,高楼层(共8层)                                                3室1厅 | 88平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,碧桂园品质 正两房户型 中高楼层  视野开阔,89万,高楼层(共30层)                                                    | 2018年建 |                                 2室1厅 | 78平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,正规3房双卫，朝南山，视野开阔，采光充足.,115万,中楼层(共30层)                                                    | 2018年建 |                                 3室2厅 | 99平米                                  | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子位于重庆市巴南区华南城边，具有很大的发展空间,65万,高楼层(共18层)                                                3室2厅 | 83平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,协信品质小区奥特莱斯旁，环境好，配套齐全,172万,低楼层(共8层)                                                4室2厅 | 138平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子户型方正，配套成熟，小区环境优美,67万,低楼层(共13层)                                                3室2厅 | 86平米                                  | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,交通方便，配套成熟，价格便宜，大四房,75万,中楼层(共22层)                                                4室2厅 | 125平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,精装修+拎包入住+视野好采光好,105万,高楼层(共6层)                                                    | 2013年建 |                                 3室1厅 | 117.32平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,抵款房      4房双卫      有奥特莱斯、轻轨,91万,中楼层(共18层)                                                4室2厅 | 128平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,美的荣安公园天下 4室2厅 南,137万,低楼层(共15层)                                                4室2厅 | 129平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城清水房出售 环境优美 交通便利,45万,中楼层(共13层)                                                2室1厅 | 53.78平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子位于重庆市巴南区华南城边，具有很大的发展空间,55万,高楼层(共18层)                                                2室2厅 | 64平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,江南新城，界石住家便宜精装两房,72万,中楼层(共18层)                                                3室2厅 | 72平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,优质好房源 实属难得 过了这个村就没了这个店哦,55万,高楼层(共18层)                                                2室1厅 | 72.63平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城 品质教育大盘  业主诚心出售,47万,高楼层(共18层)                                                1室1厅 | 54平米                                  | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城巴南华府 4室2厅 南,88万,低楼层(共18层)                                                4室2厅 | 127平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,巴南区界石 南溪绿郡精装三房出售,92万,高楼层(共26层)                                                3室2厅 | 100平米                                  | 东南 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,交通便利,购物方便，近商圈，环境好。,180万,低楼层(共8层)                                                    | 2017年建 |                                 5室2厅 | 136平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子价格便宜，装修精良，购物方便，优雅宜居,53万,高楼层(共24层)                                                1室1厅 | 55.76平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,满2年！随时看房!双产权车位！业主诚心出售！急售！新上,205万,低楼层(共8层)                                                4室2厅 | 138平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,此房清水正三房，户型方正，采光好，配套实施完善,95万,低楼层(共13层)                                                4室2厅 | 127平米                                  | 西北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,启迪协信星麓原 2室2厅 南 北,112万,中楼层(共33层)                                                2室2厅 | 93.98平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子位于重庆市巴南区华南城边，具有很大的发展空间,46万,低楼层(共13层)                                                2室2厅 | 53.87平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子位于重庆市巴南区华南城边，具有很大的发展空间,63万,中楼层(共18层)                                                2室2厅 | 64平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,清水3房     现房    千亩大盘      配套齐全,75万,中楼层(共18层)                                                3室2厅 | 95平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,清水2房1卫   现房    千亩大盘     配套齐全,65万,中楼层(共18层)                                                3室2厅 | 76.7平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,好房急卖       清水3房       采光好,83万,低楼层(共18层)                                                3室2厅 | 95平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子位于重庆市巴南区华南城边，具有很大的发展空间,81万,高楼层(共18层)                                                2室1厅 | 63.84平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城巴南华府  一室一厅   .,46万,中楼层(共18层)                                                1室1厅 | 54平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华府千亩大盘 学府高层 清水现房 配套好,63万,中楼层(共18层)                                                2室2厅 | 71平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,启迪协信星麓原 3室2厅 东南新上,120万,中楼层(共30层)                                                    | 2018年建 |                                 3室2厅 | 94平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,幽静小区，环境相当好，适合居家,63万,中楼层(共18层)                                                2室1厅 | 55平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,清水3房2卫   现房      千亩大盘       配套齐全,80万,中楼层(共18层)                                                3室2厅 | 94.89平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,巴南介石 毛坯2房 满2年 全款证在手 准现房 总价低,55万,低楼层(共18层)                                                2室2厅 | 63.87平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子位于重庆市巴南区华南城边，具有很大的发展空间,78万,高楼层(共18层)                                                3室2厅 | 76.54平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子价格便宜，装修精良，购物方便，优雅宜居,98万,高楼层(共18层)                                                4室1厅 | 106平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城千亩大盘高层清水房正规2室,52万,高楼层(共18层)                                                2室1厅 | 63.5平米                                  | 东南 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,中间楼层，采光好，户型方正，无浪费,61万,中楼层(共18层)                                                2室1厅 | 71平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,1期 清水两房 现房 千亩大盘 发展前景好,63万,中楼层(共18层)                                                2室1厅 | 70.1平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华府千亩大盘 学府高层 清水现房 配套好,80万,中楼层(共18层)                                                3室2厅 | 94.89平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,千亩大盘，学府高层，清水现房正规3室，配套完善，,85万,低楼层(共18层)                                                3室2厅 | 82.36平米                                  | 东南 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,房子位于重庆市巴南区华南城边，具有很大的发展空间,80万,中楼层(共18层)                                                3室2厅 | 94.89平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城巴南华府千亩大盘学府高层清水现房,55万,高楼层(共18层)                                                2室2厅 | 64平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,华南城巴南华府 3室2厅 南,95万,高楼层(共18层)                                                3室2厅 | 110平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,1期 清水两房 现房 千亩大盘 发展前景好,52万,中楼层(共18层)                                                2室2厅 | 54.18平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,巴南,界石,1期 清水两房 现房 千亩大盘 发展前景好,55万,中楼层(共13层)                                                2室2厅 | 64.27平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
