20191026,九龙坡,动物园,此房户型方正 采光充足 空气清新 视野广阔 出行方便！,52万,低楼层(共9层)                                                2室1厅 | 59.98平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_ncNiPZDNQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,金虎苑：精装3房+小区好绿化+居家温馨舒适,101.5万,中楼层(共18层)                                                3室1厅 | 97平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-09da0491-f653-4830-a35b-e272489e0155.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,动物园轻轨站旁 出行便利 杨家坪商圈 精装正规两房,88万,中楼层(共33层)                                                    | 2007年建 |                                 2室2厅 | 70平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_B7Nh5Fs6V_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,贝壳真房源  动物园轻轨站旁+正规两房业主诚心出售,85万,中楼层(共32层)                                                2室2厅 | 71.38平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,九龙坡,动物园,碧景园小区 2室2厅 南,73万,高楼层(共12层)                                                    | 2000年建 |                                 2室2厅 | 55平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_rOX5PqCZe_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,动物园轻轨站旁精装正规大三房带西郊指标,155万,中楼层(共26层)                                                    | 2000年建 |                                 3室2厅 | 131平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-ab2a994b-ec93-412a-a2c8-82ff25743cc4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,圣悦新都 精装两房 提包入住！,92万,高楼层(共32层)                                                    | 2014年建 |                                 2室1厅 | 70平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-1ff7912b-96c9-4e34-b962-2d2963d3ac68.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,大堰轻轨站旁边，交通方便，配套成熟。,59万,高楼层(共29层)                                                    | 2006年建 |                                 2室1厅 | 49.23平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-ec5187c4-60a6-4800-88c3-c507cea61464.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,毛线沟住家装修正规三房 户型方正 采光充足,78万,高楼层(共9层)                                                    | 2000年建 |                                 3室2厅 | 94.26平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-818af1a1-8ccf-4442-9a43-ec95b1b554be.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,必看好房 满两年 证在手 出行方便 业主诚心卖,72万,中楼层(共9层)                                                2室1厅 | 72平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-7f8d488d-56b4-4576-b934-95c690230a87.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,广厦经典 3室1厅 东,155万,低楼层(共30层)                                                    | 2000年建 |                                 3室1厅 | 130.32平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_ytVdtoGWu_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,西城映画 1室1厅 南,62万,高楼层(共33层)                                                    | 2007年建 |                                 1室1厅 | 49平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_Vn9oWm8uN_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,轻轨房，正规两室，住家装修，出行便捷,92万,高楼层(共28层)                                                    | 2007年建 |                                 2室2厅 | 85平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_jIAtirBXd_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,大堰村轻轨站旁 带小区环境 住家安静,90万,高楼层(共25层)                                                    | 2007年建 |                                 2室2厅 | 84.67平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-29c49def-132f-416b-afa2-84683e106bfc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,佳怡梧桐居正规两房出售  出行便捷,88万,高楼层(共28层)                                                    | 2007年建 |                                 2室2厅 | 85.87平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-dec85393-f521-46f5-bad9-0b465d9b8554.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,动物园 广厦经典 正规三房 出行方便 配套齐全完善,145万,高楼层(共31层)                                                    | 2002年建 |                                 3室1厅 | 116.92平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_tNmDcE48c_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,碧景园正规两房 户型方正 出行方便,90万,低楼层(共12层)                                                    | 2000年建 |                                 2室1厅 | 87.54平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-d8d0e703-6008-4855-8902-c79118fda109.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,轻轨旁，43万买40平正规单间配套，高楼层，采光好,42万,高楼层(共29层)                                                    | 2006年建 |                                 1室0厅 | 40平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-8d589ebc-a48b-4c45-bf35-ed5fd1ee5a04.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,小区位置方便，出行便利，配套设施齐，,82万,低楼层(共18层)                                                2室1厅 | 75平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_hEIdXLIs5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,轻轨房，交通方便，配套成熟，业主住家装修,45万,低楼层(共29层)                                                    | 2006年建 |                                 1室1厅 | 40平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-168cb399-3f9c-4f03-af5b-8553c9f45ffa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,动物园 锦龙苑 住家三房 出行方便 配套齐全,115万,高楼层(共9层)                                                    | 2011年建 |                                 3室1厅 | 105平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-567e8a85-f54e-4f4d-b870-e68e70d55ddf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,小区环境好，户型方正，采光充足，配套齐全,115万,中楼层(共7层)                                                    | 2000年建 |                                 4室2厅 | 155平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-c4993a92-e335-48d5-936e-f630ee4452db.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,杨家坪商圈 动物园轻轨站 简装小户型出售,65万,中楼层(共33层)                                                    | 2007年建 |                                 1室1厅 | 48平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-461083f1-05ad-4296-b8e3-1d55e6f9df8d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,必看好房 满两年 证在手 户型方正 业主诚心卖,126万,低楼层(共18层)                                                    | 1998年建 |                                 3室2厅 | 146.4平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-ba0b2a72-eca7-4b20-b1c9-ccd76a617af6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,九龙坡,动物园,佳怡梧桐居 大堰轻轨站旁 正规大三房 住家装修,123万,高楼层(共28层)                                                    | 2007年建 |                                 3室2厅 | 119.09平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-d7e427be-5b97-4365-8d70-40483fedaf0d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
