20191026,渝中,朝天门,享  来福士广场配套朝天门海客瀛洲180度江景大平层,245万,低楼层(共55层)                                                    | 2006年建 |                                 4室2厅 | 196平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-16b2cba0-c0de-4cd1-bda3-ca4c547a2076.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,解放碑朝天门 恒滨金港湾 户型端正适合居家,50万,高楼层(共34层)                                                    | 2000年建 |                                 2室1厅 | 36.93平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-1f0f19e1-cab0-4523-8d9d-92ba0b977082.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,解放碑  朝天门 装修两房  高区看江 看解放碑 夜景,115万,高楼层(共55层)                                                    | 2006年建 |                                 2室1厅 | 75.09平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-1b0742aa-422f-4b95-8666-80fc1957c5fc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,采光好，配套成熟，生活出行方便，,220万,低楼层(共55层)                                                    | 2006年建 |                                 3室2厅 | 143平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_VJg53O6HC_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,房子是两室一厅 来福士50米。解放碑500米,110万,低楼层(共24层)                                                    | 1986年建 |                                 2室1厅 | 97平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-7c55faad-3c8a-4651-bb08-6cd375413a5b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,海客瀛洲正规一房，采光好，配套成熟，生活出行方便,90万,低楼层(共55层)                                                    | 2006年建 |                                 2室1厅 | 63平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_1ZuugQSM4_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,来福士广场 发展潜力大 配套完善 交通便利,229万,低楼层(共55层)                                                    | 2006年建 |                                 3室2厅 | 148平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-066bad6c-cad4-4a1d-8e61-a833e2f41ad5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,卖卖卖 正规小户型一室一厅 精装 业主诚意出售,97万,中楼层(共55层)                                                    | 2006年建 |                                 1室1厅 | 62平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/pc1_peADJnltF_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,离朝天门来福士广场近，楼下交通，生活都方便,132万,中楼层(共34层)                                                3室2厅 | 113平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-6ff75057-1e82-48d0-9f8b-db4b850f4a60.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,一线江景看大剧院江北嘴夜景好。,235万,低楼层(共31层)                                                    | 2000年建 |                                 3室2厅 | 143平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-54f309de-267d-45fa-ba05-50c21dd5ef5c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,来福士时代天娇正规一房一厅 看江 可做民宿,100万,中楼层(共29层)                                                1室1厅 | 55平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_gw276wHsg_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,海客瀛洲小户型你值得拥有优质房源,87万,低楼层(共55层)                                                    | 2006年建 |                                 1室1厅 | 60.32平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-91a2e033-3c57-49ce-9117-aa6edd8b968f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,一般的价格享受重庆来福士广场的配套,97万,中楼层(共55层)                                                    | 2006年建 |                                 1室1厅 | 62平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-588b38ef-7dc1-409d-ba45-e9d9aceb736d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,朝天门 正规两房 采光好 配套齐全！,145万,中楼层(共31层)                                                    | 2000年建 |                                 2室1厅 | 97.7平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-9c145e9a-294c-4303-88a8-ebe1b3f0441e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,位于朝天门和解放碑之间的好房子,90万,高楼层(共27层)                                                    | 1986年建 |                                 2室1厅 | 58平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-52fc39b6-b272-4af1-87ec-0c02f4d5c3eb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,朝天门来福士旁 豪 华装修3房  繁华地段 直接拎包入住,138万,中楼层(共26层)                                                3室2厅 | 106平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_dQsndsa0l_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,小什字轻轨旁，大融汇服装批发市场，朝天门来福士,112万,中楼层(共24层)                                                    | 1986年建 |                                 2室1厅 | 79.37平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_sPedruGls_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,解放碑 朝天门精装一房 视野开阔 采光好的晃眼睛,80万,中楼层(共55层)                                                    | 2006年建 |                                 1室1厅 | 52平米                                  | 东南 西南,https://ke-image.ljcdn.com/500000-inspection/prod-c7c3e39b-7760-44cf-adec-c3412504ab7d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,朝天门基良广场住家三房业主诚心出售,200万,高楼层(共40层)                                                    | 1997年建 |                                 3室2厅 | 127平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-19885e33-b13f-46dd-a058-37b8830af14a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,朝天门 来福士旁 看江户型，业主急售,210万,低楼层(共55层)                                                    | 2006年建 |                                 3室2厅 | 143.5平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-9092d954-0cb2-4b8d-9c03-444598e0e8d1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,解放碑小什字 家乐福楼上 新重庆公寓 紧挨洪崖洞,105万,中楼层(共32层)                                                    | 2002年建 |                                 2室1厅 | 65平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/pc1_uzk97faPH_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,朝天门 基良广场 正看江 业主住家装修 带家具家电出售,255万,高楼层(共40层)                                                3室2厅 | 147平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-f2bcb79a-2e6f-4874-bf02-789c08c82a68.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,解放碑 朝天门 大一室一厅，看江。,90万,高楼层(共27层)                                                    | 1986年建 |                                 1室1厅 | 58.14平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_NyBgZhJo8_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,房屋满两年，格局通透，楼层好，视野开阔，采光充足,240万,低楼层(共33层)                                                    | 2000年建 |                                 3室1厅 | 124平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/2ae491db-c84e-4b5e-8dfd-efc67198a85c_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,朝天门正规四房。地理位置优越..,165万,低楼层(共55层)                                                    | 2006年建 |                                 4室2厅 | 120.65平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_w9TIAlPJE_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,洪崖洞景区大三房  住家装修 拎包入住,270万,中楼层(共34层)                                                    | 2004年建 |                                 3室2厅 | 164平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-fc1c431e-1710-4a46-9e9c-59e2086dca74.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,海客瀛洲两室看江户型出售....,145万,低楼层(共55层)                                                    | 2006年建 |                                 2室1厅 | 88.27平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-c1ba7f30-4558-4e8c-9dad-7f1795b17e56.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,一线江景，卧室带阳台的，品牌家电,新装修一年多,280万,中楼层(共55层)                                                    | 2006年建 |                                 3室2厅 | 152平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-7f652ce8-6242-4830-b576-81a8d49736d2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,解放碑朝天门来福士旁 采光好 看江 出行方便,120万,中楼层(共55层)                                                    | 2006年建 |                                 2室1厅 | 75平米                                  | 东北,https://ke-image.ljcdn.com/500000-inspection/prod-dd301a44-cdc7-4eb8-b3ae-b9d3f60028fc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,朝天门 东河湾 一线江景 视野佳 看江北嘴 两江交汇,320万,低楼层(共33层)                                                    | 2000年建 |                                 3室2厅 | 143平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-96b5c53a-ab42-45a3-b912-70ba5d2571cf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,朝天门 东河湾 一线江景 视野佳 看江北嘴 两江交汇,320万,低楼层(共33层)                                                    | 2000年建 |                                 3室2厅 | 143平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-96b5c53a-ab42-45a3-b912-70ba5d2571cf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝中,朝天门,渝中区 东河湾 三加二户型 精装 大阳台 正看江,260万,低楼层(共33层)                                                    | 2006年建 |                                 3室2厅 | 124平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-95ef5168-5dd6-4eb9-88a5-3591eb2bd290.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
