20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-396155dc-397d-4cc1-9b21-574706605666.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,正规大两房 清水房 交通便利  配套齐全,80万,中楼层(共27层)                                                    | 2016年建 |                                 2室2厅 | 73平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-ebeb3bf6-09aa-4e21-9987-5e3f93ebe480.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水一室，采光好，居家安静  真实在售,25万,高楼层(共23层)                                                1室1厅 | 37.69平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-eca8a178-7eeb-4605-bf09-55d512377223.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水一室，户型方正 采光好， 投 资居住不二选择,25万,高楼层(共23层)                                                1室1厅 | 37.69平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-5e3ebe72-25de-470e-ae7c-0902297b56f0.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 32平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-fee060fa-8ba6-4556-96e7-c9a62141c2aa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 37.41平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-e5c03e8e-6ca0-4bb8-b518-bb805c80240c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 32.65平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-72f7ac8d-5165-4fd7-bacd-66f9475692ed.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,此房，采光好，户型好，出行方便，配套齐全。,25万,高楼层(共23层)                                                1室1厅 | 32平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-b0df3aad-694f-4197-85f0-4b2ac0e0eb4e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售 采光佳，视野好,25万,高楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-ab713b15-2549-4f88-abf5-bde7cdf22e81.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 32.34平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-ffaac21d-b0bf-450a-8f19-5e98738fa957.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,此房在鱼嘴，采光好，户型好，出行方便，配套齐全。,25万,高楼层(共23层)                                                1室1厅 | 32平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-7af4c921-26ca-4f74-86a8-e093a4b8c312.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 37.41平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0ea0c17a-fabe-4860-ae5d-8c7561c42b9f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,28万,中楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2c95b35c-ca2c-48ef-bab9-b1e31417362f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 25平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-014a8e54-951a-4793-a14d-16de45076f2d.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,28万,中楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-1e27aca2-2abc-4f0a-ad22-f3a31befbcca.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,28万,高楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-652b02d0-3c31-4383-9bcf-e9631f161310.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 30平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-2b05dcf2-9f51-4e49-814f-3dec8b3307df.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳通风好,28万,高楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0170d8ae-4c02-4a7c-b9e4-d321f3ef13aa.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,中楼层(共23层)                                                1室1厅 | 32.58平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-87cb3560-f9e4-476c-9e30-6cc92db9ef94.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,中楼层(共23层)                                                1室1厅 | 32.65平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-e0045c0f-a4b2-427d-8831-3d1126ec6ceb.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,28万,高楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0f2e942b-8ba4-40b8-8472-4abaa616409c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,28万,中楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0c8e960b-edd9-4d50-99ec-f2c8b8e171ea.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,28万,高楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-b8cae315-975d-4eae-ba9b-2f78b80b934f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳通风好,28万,高楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-69fc3904-2720-449d-a0d7-aa47a6ddc671.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 32平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-ffd72d23-10f8-4028-b4af-3260f5af2a86.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,28万,高楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-f2c5bb00-fa87-4fd3-8307-03e8f5050a6a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,高楼层(共23层)                                                1室1厅 | 32平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-9f07554c-e0fc-46e4-a6b5-0a259a54e5d9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,28万,中楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-1644d91c-aea2-465a-8e94-b5f638018fb1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,中楼层(共23层)                                                1室1厅 | 32平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-5ed23575-360a-4782-bcbe-527d1ca3398b.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,25万,中楼层(共23层)                                                1室1厅 | 32.34平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-9f23be3e-290a-434c-a4d0-8a1db78c90f6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,渝北,鱼嘴,渝北龙兴巨龙江山国际住宅小区，业主诚心出售。,58万,高楼层(共32层)                                                    | 2015年建 |                                 2室1厅 | 64平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,业主诚心卖，价格可优惠，越快越好。。,73万,高楼层(共32层)                                                    | 2015年建 |                                 2室1厅 | 83平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,鱼嘴轻轨旁住宅小区，业主诚心出售。,120万,低楼层(共17层)                                                3室2厅 | 123平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,精装修单价低拎包入住+业主诚心卖,80万,低楼层(共32层)                                                    | 2015年建 |                                 2室2厅 | 81平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,正规精装2房户型，交通便利。居住安静。,67万,中楼层(共32层)                                                    | 2015年建 |                                 2室1厅 | 65平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,巨龙江山国际 2室1厅 东,85万,低楼层(共32层)                                                    | 2015年建 |                                 2室1厅 | 79.59平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,小户型住房 可住可租 好房快来,70万,低楼层(共33层)                                                    | 2016年建 |                                 2室1厅 | 68.71平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,正规精装2房户型，交通便利。居住安静。,72万,中楼层(共32层)                                                    | 2015年建 |                                 2室1厅 | 65平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,此房，采光好，户型好，出行方便，配套齐全。,73万,高楼层(共27层)                                                    | 2016年建 |                                 1室2厅 | 72.31平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,精装2房，户型方正，交通出行方便。,85万,高楼层(共32层)                                                    | 2015年建 |                                 2室1厅 | 84.69平米                                  | 西南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,渝北巨龙江山国际住宅小区，业主成诚心出售。,75万,高楼层(共32层)                                                    | 2015年建 |                                 2室1厅 | 64平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,渝北鱼嘴拓新时代写字楼，业主很诚心出售。,51万,高楼层(共24层)                                                    | 2013年建 |                                 1室1厅 | 50.76平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,渝北龙兴鱼嘴轻轨旁写字楼，业主诚心出售。,63万,中楼层(共24层)                                                    | 2013年建 |                                 1室1厅 | 66.15平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,清水房写字楼，小区环境好，交通方便。,48万,中楼层(共24层)                                                    | 2013年建 |                                 1室1厅 | 53平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,此房属于一体写字楼，简装房住家装修。,58万,中楼层(共24层)                                                    | 2013年建 |                                 1室0厅 | 66.12平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,渝北鱼嘴拓新时代，业主很诚心售卖。,53万,高楼层(共24层)                                                    | 2013年建 |                                 1室1厅 | 53.23平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,渝北鱼嘴拓新时代写字楼，业主诚心出售。,66万,高楼层(共24层)                                                    | 2013年建 |                                 1室1厅 | 70平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,渝北鱼嘴拓新时代写字楼，业主诚心出售。,70万,高楼层(共24层)                                                    | 2013年建 |                                 1室1厅 | 70平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,渝北鱼嘴拓新时代写字楼，业主诚心出售。,66万,高楼层(共24层)                                                    | 2013年建 |                                 1室1厅 | 66.15平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,中商两江公馆 1室1厅 东南,17万,中楼层(共23层)                                                    | 2007年建 |                                 1室1厅 | 36平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,采光好，户型好，出行方便，配套齐全。,17万,中楼层(共23层)                                                1室1厅 | 36平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,和韵家园A区 2室2厅 东南,65万,高楼层(共22层)                                                2室2厅 | 78平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,业主诚心急售，看房方便，房子全款证在手,37万,中楼层(共26层)                                                1室1厅 | 48.4平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,和韵家园两房出售，户型方正，采光好。,63万,中楼层(共18层)                                                2室2厅 | 68.4平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,正规三房户型，交通便利，居住安静。,110万,低楼层(共21层)                                                3室2厅 | 106.47平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,正规两房，清水房，住家安静，交通方便，,63万,低楼层(共32层)                                                    | 2015年建 |                                 2室1厅 | 64.43平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,巨龙江山国际正规三室清水房，*性比较大,140万,低楼层(共32层)                                                    | 2015年建 |                                 3室2厅 | 132平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,鱼嘴 正规三房 住家安静 朝中庭 适合鱼嘴上班人群,120万,高楼层(共6层)                                                3室2厅 | 108.5平米                                  | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,巨龙江山国际住宅小区，业主诚心出售,110万,低楼层(共25层)                                                4室2厅 | 123平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,和韵家园A区 1室1厅 南,40万,中楼层(共25层)                                                1室1厅 | 46.75平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,20万,中楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,户型方正，看江，采光佳，住家舒适。,110万,高楼层(共22层)                                                    | 2012年建 |                                 3室2厅 | 122平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,清水公寓出租出售，采光佳视野好,20万,中楼层(共23层)                                                1室1厅 | 38平米                                  | 南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,巨龙江山国际标准两房。清水房，方便自己装修,75万,低楼层(共32层)                                                    | 2015年建 |                                 2室1厅 | 65平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,渝北巨龙江山国际，业主诚心出售。,95万,低楼层(共32层)                                                    | 2015年建 |                                 2室2厅 | 80平米                                  | 东南,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
20191026,渝北,鱼嘴,两江新区房源主干道。。。。。。。。,90万,低楼层(共25层)                                                2室2厅 | 92平米                                  | 东,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=201910231435436
