20191026,南岸,弹子石,正规三房，看中庭朝南采光好，精装修拎包入住。,155万,高楼层(共30层)                                                    | 2013年建 |                                 3室1厅 | 93平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_GWcBt4NkW_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,正规精装三房两卫，业主诚心卖，保持好。,170万,低楼层(共43层)                                                    | 2012年建 |                                 3室2厅 | 118平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_hUYaVYTy3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,业主急售弹子石精装一室一厅 邻十一中精轻轨商场,54万,低楼层(共6层)                                                    | 2006年建 |                                 1室1厅 | 43.71平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-91243966-d048-49f6-b1f5-13b6af90e27a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,盘龙花园正规三室两厅，业主诚心出售,130万,高楼层(共10层)                                                    | 2008年建 |                                 3室2厅 | 116.9平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_PnWYB5nyL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石CBD 东海长洲 精装跃层三房 可拎包入住,90万,中楼层(共20层)                                                    | 2008年建 |                                 3室2厅 | 45平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-d8ebab43-e317-4153-8506-a5c349ba16bf.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南岸弹子石国际社区江御 精装大两房带书房,176万,低楼层(共33层)                                                    | 2010年建 |                                 3室1厅 | 101平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_lMhxMgALc_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,国际社区观园二期装修四房带车位出售新上,248万,中楼层(共33层)                                                    | 2013年建 |                                 4室2厅 | 131.9平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_DTV2lxLjL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石 国际社区观园二期装修三房 可看江带车位一起卖,183万,高楼层(共43层)                                                    | 2012年建 |                                 3室1厅 | 118.26平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-dcde7084-dfa2-4419-9a9c-1abf948bdb9c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,满2年，没有增值税，高楼层，采光没问题，看房方便,150万,高楼层(共24层)                                                    | 2013年建 |                                 3室1厅 | 93平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-6cd83f00-469b-4557-9ffa-f597601bd3ae.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石铂悦澜庭 清爽洋房 独立电梯入户 视野开阔,280万,中楼层(共8层)                                                    | 2019年建 |                                 4室2厅 | 145平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-b5258359-88f5-4722-84dd-dec64b436a76.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,洋人街小两房，住家精装修，看房方便,92万,低楼层(共32层)                                                    | 2011年建 |                                 2室1厅 | 65.36平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-f79c8d5c-8004-41c1-a0f7-7a85312075bc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,毛坯房，高楼层视野好，楼下就是华润商场,96万,高楼层(共36层)                                                    | 2017年建 |                                 2室1厅 | 55.38平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-e1083fa3-4fbe-4b17-97f1-fbcdcb3c2182.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,轻轨环线 紫金一品旁 装修2房 首付30万 配套齐全 急售,80万,中楼层(共11层)                                                    | 2006年建 |                                 2室2厅 | 60.03平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-a21d5ba0-af54-4616-8497-f9d6a9fe0108.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石万象汇旁 装修清爽 跃层三房 可拎包入住,125万,高楼层(共32层)                                                    | 2017年建 |                                 3室2厅 | 71.91平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-9ce3a01c-29e7-4df1-b153-3a71f3cba0ae.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,金港尚城精装带书房。。。。。。,130万,低楼层(共28层)                                                    | 2007年建 |                                 5室1厅 | 117平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-1eb0bd21-93b4-4c67-adcd-981b03131173.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,国际社区官邸    装修两房  楼层适中,130万,中楼层(共29层)                                                    | 2012年建 |                                 2室1厅 | 81.98平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_UHhgGI56I_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石东海星洲，跃层3房，装修保持好，诚心出售。,120万,中楼层(共18层)                                                    | 2008年建 |                                 3室2厅 | 80.89平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-2d2bb35e-2780-4189-a664-af90a1621ca9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南岸区弹子石 国际社区江御 清水三房 业主诚心卖,198万,低楼层(共33层)                                                    | 2010年建 |                                 4室1厅 | 141平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-ee1748e3-4b15-4615-aaaf-66c4957cc1b4.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,业主住家装修，诚心出售。看起价可谈,129万,中楼层(共26层)                                                    | 2005年建 |                                 3室2厅 | 103平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-7726de38-83d4-40e1-9627-ea6c8e13d9db.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,龙湖装修三房，诚心出售   。,165万,高楼层(共33层)                                                    | 2008年建 |                                 3室2厅 | 113.96平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-8ec78b79-55be-4159-a973-0601172063a7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南坪弹子石富力现代广场环境优美安静证在手业主安心卖,130万,低楼层(共33层)                                                    | 2010年建 |                                 2室2厅 | 82平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-8afb2573-b7b2-49ed-b6fc-7505eafc4345.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,国际社区标准三房，出行方便，配套齐全，价格带车位,175万,中楼层(共33层)                                                    | 2009年建 |                                 3室1厅 | 115平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/5434c5e2-9000-4375-b1cd-f81e47001a9e.JPG!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,龙湖地产 物业管理严格 环境优美大三房，带入户花园,192万,低楼层(共28层)                                                    | 2008年建 |                                 3室2厅 | 128平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-ac7e2280-6dc7-495d-9775-11e481533867.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,正规一室一厅精装紫金一品电梯房,54万,中楼层(共30层)                                                1室1厅 | 33平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_t7olMLQAQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,泽科弹子石 住家装修2房 拎包入住,112万,低楼层(共30层)                                                    | 2017年建 |                                 2室2厅 | 63.71平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-1dc3cbf3-0ee1-47bf-9251-a00ddbec6387.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石环线 腾龙岭秀 精装3房 家具家电齐全 可看江,120万,高楼层(共30层)                                                    | 2007年建 |                                 3室2厅 | 89平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/pc1_SDhvguQTd_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石CBD森林小区 精装3房2卫 朝中庭 拎包入住 急售,136万,低楼层(共28层)                                                    | 2007年建 |                                 3室2厅 | 92.31平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_rMWCn4wHt_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石CBD 蓝光coco时代一期精装小三房 业主诚心卖,103万,中楼层(共33层)                                                    | 2013年建 |                                 3室1厅 | 52平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-74878ada-a3be-47d5-9090-fee540f3f206.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南滨路商圈轻轨江景房 四房双卫 实木家具 户型正,93万,低楼层(共20层)                                                    | 2008年建 |                                 4室1厅 | 51.75平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/pc1_AqBAh2TIY_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石贸易区 东海长洲精装二房 轻轨房 户型方正急售,80万,高楼层(共33层)                                                    | 2007年建 |                                 2室1厅 | 68平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_ZzxMQ8Zgn_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,国际社区观二期 一改二的户型 满二出售,105万,低楼层(共33层)                                                    | 2011年建 |                                 2室1厅 | 71平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-b23ee144-b933-4159-81e9-286a531991fe.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南岸区弹子石精装看江大三房两卫户型、楼层高,193万,高楼层(共43层)                                                    | 2012年建 |                                 3室2厅 | 132平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-588ce3f2-fb6d-44c3-be2f-0f2b3b168ab1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石轻轨小户型出售，价格可观，诚心出售,112万,高楼层(共31层)                                                    | 2016年建 |                                 2室2厅 | 64.77平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-6ba828bc-54bf-43e5-a0f2-f386cbc10bfd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,富力现代广场，正规一室一厅，带大露台,89万,低楼层(共31层)                                                    | 2010年建 |                                 1室1厅 | 54平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-a99aa5ef-80c6-4c5c-b155-d80b854953d5.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石 蓝光COCO二期 三房 含车位 带租约,103万,低楼层(共30层)                                                    | 2014年建 |                                 3室1厅 | 51.38平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_TuB1P57kQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,富力现代广场 配套设施齐，采光充足，业主诚心卖,65万,中楼层(共18层)                                                    | 2010年建 |                                 1室1厅 | 48.9平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-b687158b-7244-4b81-869d-55c0acaa37ec.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南岸区弹子石 海悦府精装四房 江景房拎包入住,240万,中楼层(共33层)                                                    | 2014年建 |                                 4室2厅 | 144平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_GHE11KkOx_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,蓝光coco时代二期，装修房，业主诚心出售,116万,低楼层(共30层)                                                    | 2014年建 |                                 3室1厅 | 67平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-af9df9ac-f406-4592-9730-7c5624f01140.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,龙湖郦江龙湖物业 大三房带大露台 田园风格,235万,低楼层(共28层)                                                    | 2008年建 |                                 3室1厅 | 133平米                                  | 东 南,https://ke-image.ljcdn.com/500000-inspection/prod-23dc4030-1e66-4d3a-ba2c-c21dc289b7c7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,莫比时代 装修两房，便宜出售，看房方便,74万,低楼层(共34层)                                                    | 2009年建 |                                 2室2厅 | 49.8平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_oaV9wZfF3_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,龙湖郦江品质小区  高楼层视野好  采光好,135万,高楼层(共33层)                                                    | 2008年建 |                                 2室1厅 | 89平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-6c1b88f3-3d37-4bc2-9824-7d0c831765b9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南岸区弹子石 国际社区观园一期 带装修 拎包入住,135万,高楼层(共33层)                                                    | 2011年建 |                                 3室2厅 | 87.8平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/test-906aedb3-b6f1-4436-9454-edd6fbc3c33f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,国际社区观园二期正规三房双卫住家装修,180万,中楼层(共48层)                                                    | 2012年建 |                                 3室1厅 | 117.93平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-773c8fdb-ac2e-4eb3-ab75-b4ac303799be.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,蓝光coco精装三房，业主诚心出售,98万,高楼层(共32层)                                                    | 2015年建 |                                 3室1厅 | 51平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-1a247167-7031-4011-8d8f-b91c72c90200.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,观园二期  装修*三房  看中庭 看江  家具家电齐全,165万,低楼层(共48层)                                                    | 2012年建 |                                 2室2厅 | 110.23平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/test-ad11aa04-16d2-43a7-852c-e5dd2dde8560.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石盘龙花园，精装两房带阳台，朝中庭，业主急售,84万,中楼层(共11层)                                                    | 2008年建 |                                 2室2厅 | 78平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-c2af06eb-9b81-4042-ae85-09afe6eb9677.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石  富力轻轨房 正规的一房 拎包入住 看房约,84万,中楼层(共31层)                                                    | 2010年建 |                                 1室1厅 | 53平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_drsVaE3Z5_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,楼层好，视野开阔。采光充足，配套设施齐全。,125万,高楼层(共48层)                                                    | 2012年建 |                                 2室1厅 | 76平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/pc1_Xvij3OSqP_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,此房户型好实用性高，楼下就是轻轨站，出行方便,130万,低楼层(共34层)                                                    | 2017年建 |                                 3室2厅 | 79平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-c7cb8236-9407-470b-8896-94ce128f0eed.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,紫金一品精致户型三房带阳台  轻轨站旁 出行方便,136万,中楼层(共33层)                                                    | 2017年建 |                                 3室2厅 | 87平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-3134c274-e88d-4b8a-b051-3eef712b369f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,泽京微V，精装两房双卫，拎包入住，业主诚心卖,97万,中楼层(共32层)                                                    | 2012年建 |                                 2室1厅 | 55.7平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_5CrIvL85T_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,房子满2年，标准两房的房子，楼层中层,125万,低楼层(共28层)                                                    | 2012年建 |                                 2室2厅 | 89平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-0f13e6b3-0791-4eb5-8b63-6d8fda16f0cd.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石铂悦澜庭洋房.清水三房楼层好.业主诚意出售,238万,中楼层(共8层)                                                3室2厅 | 119.14平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_G4NBxqf2k_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石 轻轨环线旁 精装跃层3房带书房 带楼顶大花园,160万,高楼层(共32层)                                                    | 2013年建 |                                 3室2厅 | 83.23平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-bcb2d895-ce72-40ee-a922-7ce1cc077216.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石看江小户型，精装修，繁华地段出行购物方便。,80万,高楼层(共30层)                                                    | 2017年建 |                                 1室1厅 | 40.03平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-96806181-721d-4437-bce0-34283f90525a.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,精装修三房，商圈轻轨配套成熟。,148万,高楼层(共33层)                                                    | 2017年建 |                                 3室1厅 | 86平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-b7634fee-80a6-43e8-a426-10b3a572786c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,国际社区观园二期 精装2房 看房子方便,145万,低楼层(共50层)                                                    | 2012年建 |                                 2室2厅 | 83.47平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-d5728b5b-7c7f-4c27-97da-85f07307c985.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石商圈 华润万象汇旁 香雨蓝苑装修三房,133万,低楼层(共26层)                                                    | 2015年建 |                                 3室1厅 | 86.54平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/prod-788d7005-32bb-4820-86ee-3d103fde1b66.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石CBD蓝光coco一期基装三房 装修清爽有钥匙随时看,130万,高楼层(共31层)                                                    | 2013年建 |                                 3室1厅 | 83.25平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-f08ebd98-f354-4ab7-b676-3025bd358cb8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,华润凯旋天地装修跃层 诚心出售,162万,中楼层(共32层)                                                    | 2017年建 |                                 4室1厅 | 90.7平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-4cb20399-8b1b-478f-8679-613989a100a7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,CBD商圈，楼下轻轨站，正看朝天门大桥,135万,高楼层(共25层)                                                    | 2016年建 |                                 3室1厅 | 78.3平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_69qpXnWjL_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,洋人街旁 住家装修 正规三房双卫 朝中庭 居家安静,175万,中楼层(共18层)                                                    | 2011年建 |                                 3室2厅 | 127.7平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/prod-1e873fb3-a4ab-4539-8489-91840c757eb8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石次新盘，精装修，拎包入住,60万,高楼层(共30层)                                                1室1厅 | 32平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_lmDsM9v2z_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,国际社区海悦府，清水三房两卫，朝中庭,195万,低楼层(共24层)                                                    | 2013年建 |                                 3室2厅 | 132.12平米                                  | 西南,https://ke-image.ljcdn.com/500000-inspection/test-b4005c5d-a654-4be5-87c8-1338de44d9eb.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,洋人街美心江与江南132平大三房，带大入户花园,168万,高楼层(共13层)                                                3室1厅 | 132.68平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-e7fdd3c9-190c-4f0f-8de4-d61ad0471e7f.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,森林式小区金港尚城 中庭位置精装三房  诚心出售,120万,中楼层(共28层)                                                    | 2007年建 |                                 3室1厅 | 89平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-e9e59f19-935b-4268-ac01-9abc2c2c20bc.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南岸弹子石 东海星洲 跃层 ；楼下带卧室 拎包入住,120万,低楼层(共17层)                                                    | 2008年建 |                                 5室2厅 | 93平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-6f21faf4-8ce0-41b8-a2b2-0d6fd731f3b8.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石锦江华府，正规两房，带家具家电,134万,低楼层(共26层)                                                    | 2016年建 |                                 2室1厅 | 76.26平米                                  | 南 北,https://ke-image.ljcdn.com/500000-inspection/test-2bf63f61-afb8-4aa5-8b4f-c53a06898dd6.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,美心南滨雅苑 3室2厅 东南,128万,高楼层(共35层)                                                    | 2011年建 |                                 3室2厅 | 100平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/pc1_jYHe5PLjQ_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石精装两房诚意出售.户型方正.,80万,中楼层(共7层)                                                    | 2009年建 |                                 2室2厅 | 67平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/prod-eeae512c-b13e-4412-9a30-9ad1c842b7b7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,急售弹子石CBD精装修三房  邻公交近轻轨拎包入,150万,中楼层(共26层)                                                    | 2016年建 |                                 3室2厅 | 93平米                                  | 西北,https://ke-image.ljcdn.com/500000-inspection/prod-34a5413e-a982-422e-b09b-7f65fcca7db2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,官邸一组团，配套齐全旁边就是弹子石环线,88万,低楼层(共33层)                                                    | 2009年建 |                                 1室1厅 | 57.28平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-58a40521-e675-4a6b-b7ce-a986258fbb68.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,国际社区观园二期 住家装修 诚心出售,167万,低楼层(共33层)                                                    | 2012年建 |                                 3室2厅 | 108平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-841132ab-86d9-4a74-ba5e-e3f62b3acb10.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石楼梯房，总价低，看房方便。,58万,高楼层(共6层)                                                    | 2008年建 |                                 1室1厅 | 59平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/prod-c18f5322-6a23-4d4d-87c5-bb7bf515ca00.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,龙湖丽江带车位出售 精装大三房的洋房,240万,中楼层(共7层)                                                    | 2008年建 |                                 3室2厅 | 135平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/pc1_lsTLpy5Xl_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,东海星洲，跃层4房，住家装修。,130万,高楼层(共17层)                                                    | 2008年建 |                                 4室2厅 | 60平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-763f2742-d9ae-404a-851b-1619544cddef.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南滨路 龙湖郦江 两房两卫 视野开阔,126万,高楼层(共28层)                                                    | 2008年建 |                                 2室2厅 | 88.49平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/test-49fd7c08-1f5f-4849-a568-e33d3c0c239d.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,一线江景视野，卧室阳台全看江，享受龙湖品质的江景房,139万,高楼层(共28层)                                                    | 2008年建 |                                 2室2厅 | 96.4平米                                  | 北,https://ke-image.ljcdn.com/500000-inspection/pc1_etJ8afQ7O_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,清水两房 高楼层非顶楼 视野好 主卧和阳台看腾滨公园,125万,高楼层(共33层)                                                    | 2016年建 |                                 2室2厅 | 84平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/test-87f3b1fc-c3ce-4ad2-88b7-e355875d034c.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,居家小三室，难得的户型，房子很优质。,98万,高楼层(共30层)                                                    | 2015年建 |                                 3室2厅 | 51平米                                  | 西,https://ke-image.ljcdn.com/500000-inspection/prod-6c483e1a-84f4-4078-bd50-2b2ac2a663f9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石洋人街 美心精装两房 业主换房诚售,126万,低楼层(共32层)                                                    | 2011年建 |                                 2室2厅 | 99平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-253f5491-d9de-4fb8-99c2-fbea22c67383.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,满2   楼下就是商场超市 轻轨站,136万,中楼层(共34层)                                                    | 2017年建 |                                 3室1厅 | 73.52平米                                  | 南,https://ke-image.ljcdn.com/500000-inspection/pc1_lJgomPM6G_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,万象汇商圈旁香雨蓝苑清水三房售价130万,130万,低楼层(共26层)                                                    | 2015年建 |                                 3室2厅 | 86平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-9a32a2a7-8ebe-414b-8b3d-5c1aa4c6c3ea.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,自住精装修，朝中庭，住家安静，业主很诚心,250万,高楼层(共33层)                                                    | 2014年建 |                                 4室1厅 | 134平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-0f65ee89-ec91-4b59-b41f-6dc1191d09e3.png!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,南坪弹子石东海长洲住家装修证在手业主诚心出售,92万,中楼层(共20层)                                                    | 2008年建 |                                 3室2厅 | 44平米                                  | 东南,https://ke-image.ljcdn.com/500000-inspection/prod-820ba46d-9345-4997-adfa-be4534609da1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20191026,南岸,弹子石,弹子石紫金一品 精装正3房出售 采光视野好,155万,高楼层(共33层)                                                    | 2017年建 |                                 3室2厅 | 86.9平米                                  | 东,https://ke-image.ljcdn.com/500000-inspection/prod-e4012433-5cc7-4b7d-bb5f-abd5ee6adce9.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
