20191026,渝中,朝天门,海客瀛洲,15038元/m2,81套在售二手房
20191026,渝中,朝天门,御景江山（渝中）,14872元/m2,20套在售二手房
20191026,渝中,朝天门,重庆来福士广场,41378元/m2,0套在售二手房
20191026,渝中,朝天门,南国丽景,18987元/m2,9套在售二手房
20191026,渝中,朝天门,都市庭院花园,11950元/m2,4套在售二手房
20191026,渝中,朝天门,东河湾,19898元/m2,11套在售二手房
20191026,渝中,朝天门,时代天骄,15882元/m2,8套在售二手房
20191026,渝中,朝天门,新重庆公寓,16517元/m2,12套在售二手房
20191026,渝中,朝天门,基良广场,16445元/m2,14套在售二手房
20191026,渝中,朝天门,大正大厦,11212元/m2,6套在售二手房
20191026,渝中,朝天门,两江嘉苑,13639元/m2,16套在售二手房
20191026,渝中,朝天门,恒滨金港湾,14435元/m2,10套在售二手房
20191026,渝中,朝天门,怡安楼,11926元/m2,3套在售二手房
20191026,渝中,朝天门,陕西路5巷,9631元/m2,1套在售二手房
20191026,渝中,朝天门,海韵大厦,12041元/m2,3套在售二手房
20191026,渝中,朝天门,银星商场,11548元/m2,5套在售二手房
20191026,渝中,朝天门,朝千路社区,12452元/m2,0套在售二手房
20191026,渝中,朝天门,协信商厦,暂无,0套在售二手房
20191026,渝中,朝天门,东水门下巷,14112元/m2,0套在售二手房
20191026,渝中,朝天门,长江滨江路9号,暂无,0套在售二手房
