20191026,渝北,北环,龙湖水晶郦城静苑,18533元/m2,12套在售二手房
20191026,渝北,北环,劲力五星城自由地,18052元/m2,37套在售二手房
20191026,渝北,北环,劲力五星城,16294元/m2,16套在售二手房
20191026,渝北,北环,金科蚂蚁,13677元/m2,32套在售二手房
20191026,渝北,北环,尚源印象,16544元/m2,12套在售二手房
20191026,渝北,北环,龙湖MOCO,16501元/m2,18套在售二手房
20191026,渝北,北环,龙湖水晶郦城禧苑,16002元/m2,17套在售二手房
20191026,渝北,北环,龙湖水晶郦城颐苑,18561元/m2,10套在售二手房
20191026,渝北,北环,龙湖水晶郦城郎苑,17703元/m2,14套在售二手房
20191026,渝北,北环,龙湖水晶星座,12733元/m2,16套在售二手房
20191026,渝北,北环,龙湖水晶郦城励苑,17653元/m2,7套在售二手房
20191026,渝北,北环,枫林秀水,19824元/m2,8套在售二手房
20191026,渝北,北环,创业公寓,14590元/m2,6套在售二手房
20191026,渝北,北环,蓝爵公馆,14043元/m2,4套在售二手房
20191026,渝北,北环,上丁商务楼,12338元/m2,0套在售二手房
20191026,渝北,北环,龙湖水晶国际,暂无,0套在售二手房
