20191026,大渡口,双山,雅居乐御宾府,11344元/m2,161套在售二手房
20191026,大渡口,双山,晋愉绿岛,10066元/m2,44套在售二手房
20191026,大渡口,双山,朵力品道,12389元/m2,39套在售二手房
20191026,大渡口,双山,国瑞爱与山,16245元/m2,121套在售二手房
20191026,大渡口,双山,朵力迎宾大道,13348元/m2,58套在售二手房
20191026,大渡口,双山,渝高幸福九里,13407元/m2,79套在售二手房
20191026,大渡口,双山,中豪公园尚城,12215元/m2,33套在售二手房
20191026,大渡口,双山,金科星辰,13446元/m2,53套在售二手房
20191026,大渡口,双山,晋愉岭海,12891元/m2,23套在售二手房
20191026,大渡口,双山,晋愉天意,12543元/m2,35套在售二手房
20191026,大渡口,双山,云飞九龙香山,11135元/m2,53套在售二手房
20191026,大渡口,双山,晋愉林畔神韵,12063元/m2,16套在售二手房
20191026,大渡口,双山,华仁万有广场,10407元/m2,75套在售二手房
20191026,大渡口,双山,盛世龙都A区,11483元/m2,38套在售二手房
20191026,大渡口,双山,恒大麓山湖,13919元/m2,0套在售二手房
20191026,大渡口,双山,中建御湖壹号,11089元/m2,39套在售二手房
20191026,大渡口,双山,盛世龙都B区,11301元/m2,31套在售二手房
20191026,大渡口,双山,乐居小区,7572元/m2,6套在售二手房
20191026,大渡口,双山,华宇观澜华府,暂无,0套在售二手房
20191026,大渡口,双山,荣盛城,9626元/m2,1套在售二手房
20191026,大渡口,双山,西城佳园,7842元/m2,27套在售二手房
20191026,大渡口,双山,晋愉碧怡林畔,15074元/m2,3套在售二手房
20191026,大渡口,双山,晋愉绿岛蓝溪,18061元/m2,4套在售二手房
20191026,大渡口,双山,晋愉碧怡林畔东岸,16481元/m2,5套在售二手房
20191026,大渡口,双山,欣茂苑,11418元/m2,29套在售二手房
20191026,大渡口,双山,金科集美阳光,暂无,0套在售二手房
20191026,大渡口,双山,金科星辰三期,13692元/m2,22套在售二手房
20191026,大渡口,双山,天成郦湖国际社区,11535元/m2,0套在售二手房
20191026,大渡口,双山,双山世家,12862元/m2,10套在售二手房
20191026,大渡口,双山,铭鑫鼎尚源,10552元/m2,26套在售二手房
20191026,大渡口,双山,荣安林语春风,暂无,0套在售二手房
20191026,大渡口,双山,天泰凤阳小镇,7655元/m2,4套在售二手房
20191026,大渡口,双山,恒大麓山湖一期,17084元/m2,14套在售二手房
20191026,大渡口,双山,竹园小区(大渡口),8363元/m2,7套在售二手房
20191026,大渡口,双山,贝蒙心湖湾,暂无,0套在售二手房
20191026,大渡口,双山,西城上街,10941元/m2,8套在售二手房
20191026,大渡口,双山,蓝沁苑,6508元/m2,0套在售二手房
20191026,大渡口,双山,重庆半岛逸景,暂无,0套在售二手房
20191026,大渡口,双山,华福家园,暂无,0套在售二手房
20191026,大渡口,双山,长征二村,暂无,0套在售二手房
