20191026,巴南,融汇半岛,融汇半岛格林美地B区,11512元/m2,127套在售二手房
20191026,巴南,融汇半岛,宗申金蓝湾,10547元/m2,110套在售二手房
20191026,巴南,融汇半岛,融汇半岛香缇卡纳,13255元/m2,41套在售二手房
20191026,巴南,融汇半岛,融汇半岛香缇漫山,11394元/m2,66套在售二手房
20191026,巴南,融汇半岛,融汇半岛玫瑰公馆,11608元/m2,48套在售二手房
20191026,巴南,融汇半岛,融汇江山E区,12120元/m2,33套在售二手房
20191026,巴南,融汇半岛,融汇半岛二期,11680元/m2,63套在售二手房
20191026,巴南,融汇半岛,融汇半岛爱窝,10728元/m2,79套在售二手房
20191026,巴南,融汇半岛,艾德公馆,11143元/m2,59套在售二手房
20191026,巴南,融汇半岛,融汇半岛江上公馆,11597元/m2,137套在售二手房
20191026,巴南,融汇半岛,融汇半岛五园湾,11006元/m2,79套在售二手房
20191026,巴南,融汇半岛,招商依云江湾,12992元/m2,71套在售二手房
20191026,巴南,融汇半岛,融汇半岛一期B区,10234元/m2,22套在售二手房
20191026,巴南,融汇半岛,恒大御景湾,11199元/m2,60套在售二手房
20191026,巴南,融汇半岛,融汇江山D区,13219元/m2,47套在售二手房
20191026,巴南,融汇半岛,融汇半岛一期A区,10132元/m2,25套在售二手房
20191026,巴南,融汇半岛,融汇半岛C公馆,12111元/m2,34套在售二手房
20191026,巴南,融汇半岛,融汇半岛香山美墅,15684元/m2,18套在售二手房
20191026,巴南,融汇半岛,融汇半岛观江,13252元/m2,31套在售二手房
20191026,巴南,融汇半岛,IN半岛里,11371元/m2,28套在售二手房
20191026,巴南,融汇半岛,上丁跃世界,10381元/m2,25套在售二手房
20191026,巴南,融汇半岛,越昕晖,14111元/m2,108套在售二手房
20191026,巴南,融汇半岛,招商雍江府,9843元/m2,0套在售二手房
20191026,巴南,融汇半岛,融汇半岛水晶公馆,11506元/m2,21套在售二手房
20191026,巴南,融汇半岛,巨星花园,8596元/m2,8套在售二手房
20191026,巴南,融汇半岛,中国铁建西派时代,暂无,0套在售二手房
20191026,巴南,融汇半岛,融汇格林美地,12122元/m2,2套在售二手房
20191026,巴南,融汇半岛,中国铁建花语佰骊,12839元/m2,3套在售二手房
20191026,巴南,融汇半岛,锋竹苑,8598元/m2,12套在售二手房
20191026,巴南,融汇半岛,江家院,7749元/m2,2套在售二手房
20191026,巴南,融汇半岛,融峰苑,8960元/m2,4套在售二手房
