20191026,渝中,解放碑,财信渝中城,19330元/m2,95套在售二手房
20191026,渝中,解放碑,协信公馆,19270元/m2,104套在售二手房
20191026,渝中,解放碑,融创白象街,21594元/m2,83套在售二手房
20191026,渝中,解放碑,日月光,21629元/m2,33套在售二手房
20191026,渝中,解放碑,巴渝世家,12024元/m2,26套在售二手房
20191026,渝中,解放碑,聚丰锦绣盛世,13442元/m2,34套在售二手房
20191026,渝中,解放碑,华庭锦园,13939元/m2,21套在售二手房
20191026,渝中,解放碑,华庭嘉园,12604元/m2,22套在售二手房
20191026,渝中,解放碑,民生巷社区,11157元/m2,28套在售二手房
20191026,渝中,解放碑,卡萨国际公寓,14667元/m2,25套在售二手房
20191026,渝中,解放碑,民安园社区,10927元/m2,13套在售二手房
20191026,渝中,解放碑,美力COM,18403元/m2,37套在售二手房
20191026,渝中,解放碑,金山商务大厦,11805元/m2,15套在售二手房
20191026,渝中,解放碑,恒通云鼎,19923元/m2,15套在售二手房
20191026,渝中,解放碑,领事巷,8562元/m2,4套在售二手房
20191026,渝中,解放碑,帝都广场,15446元/m2,20套在售二手房
20191026,渝中,解放碑,日月光解放碑1号R3,23574元/m2,11套在售二手房
20191026,渝中,解放碑,德兴里社区,13123元/m2,10套在售二手房
20191026,渝中,解放碑,大唐诺亚,19062元/m2,32套在售二手房
20191026,渝中,解放碑,赛格尔,17719元/m2,21套在售二手房
20191026,渝中,解放碑,合景聚融,18832元/m2,11套在售二手房
20191026,渝中,解放碑,创汇首座,18116元/m2,29套在售二手房
20191026,渝中,解放碑,熊猫公馆,21047元/m2,24套在售二手房
20191026,渝中,解放碑,中驰半岛,15981元/m2,24套在售二手房
20191026,渝中,解放碑,华一路,8575元/m2,10套在售二手房
20191026,渝中,解放碑,万吉广场,13139元/m2,15套在售二手房
20191026,渝中,解放碑,怡景大厦,11224元/m2,33套在售二手房
20191026,渝中,解放碑,大同方,13067元/m2,13套在售二手房
20191026,渝中,解放碑,时代豪苑,15260元/m2,11套在售二手房
20191026,渝中,解放碑,宏声巷社区,10295元/m2,10套在售二手房
20191026,渝中,解放碑,星河城,19333元/m2,10套在售二手房
20191026,渝中,解放碑,都市丽景,10271元/m2,13套在售二手房
